9	19	2.1107e-07	9.7728e-07	1.6235e-06	1.6761e-06	1.135e-06	5.254e-07	2.6484e-10	5.9741e-10	1.0401e-09	2.256e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6106e-08	1.1701e-10	1.9716e-09	7.9096e-09	1.6245e-09	1.7101e-09	8.9387e-10	2.3819e-10	2.3685e-07	3.2374e-07
10	20	7.534e-08	2.7101e-07	2.8295e-06	7.8336e-06	1.5283e-05	2.0927e-05	2.5179e-05	6.4252e-05	0.00011693	0.00026311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021786	0.015286	0.3265	0.49379	0.91209	0.53301	0.85071	0.30724	1.9772	2.5904
10	21	1.572e-09	7.2806e-09	1.2252e-08	1.2972e-08	9.4419e-09	5.2835e-09	1.6611e-09	2.663e-09	3.9002e-09	7.0808e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9406e-07	5.4217e-07	3.7616e-05	9.1178e-05	4.2995e-05	1.3344e-05	5.5124e-05	1.084e-05	0.00065422	0.00089048
10	22	1.4367e-06	6.6559e-06	1.1098e-05	1.1542e-05	7.9883e-06	3.9369e-06	4.3624e-07	1.9619e-06	4.08e-06	1.0093e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9077e-07	1.9846e-07	1.6064e-05	2.5736e-05	6.9231e-05	2.0155e-05	8.5699e-05	6.7483e-06	0.001747	0.002386
11	23	3.8327e-08	1.7752e-07	4.0737e-07	6.5277e-07	9.1372e-07	1.0777e-06	1.1902e-06	3.9077e-06	7.6341e-06	1.8114e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3683e-05	0.00014409	0.002447	0.0020781	0.0029023	0.0010266	0.0014159	0.00018427	0.0049877	0.0067516
12	24	4.6156e-08	2.1382e-07	3.7142e-07	4.1691e-07	3.5029e-07	2.5651e-07	1.7157e-07	2.3951e-07	3.1681e-07	4.9952e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028127	0.086196	0.068211	0.1569	0.15026	0.11972	0.22647	0.47787	1.6986	2.1469
12	25	1.1716e-08	4.9699e-08	2.352e-07	5.5796e-07	1.018e-06	1.3599e-06	1.6152e-06	6.0824e-06	1.2246e-05	2.9664e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5274e-05	0.00015594	0.00029789	0.00058257	0.00011642	3.969e-05	0.0002438	0.00042824	0.0036693	0.0048595
12	26	3.0682e-09	6.4341e-09	7.4682e-07	2.2909e-06	4.6386e-06	6.433e-06	7.79e-06	2.7889e-05	5.5565e-05	0.00013364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5436e-05	7.1701e-05	0.00039931	0.00087675	0.0002384	5.0899e-05	0.00013161	0.00012643	0.0014203	0.0018954
13	27	2.9791e-09	2.5667e-11	1.1623e-07	3.599e-07	7.3101e-07	1.0149e-06	1.2296e-06	3.3101e-06	6.1276e-06	1.3973e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072545	0.0037764	0.0013693	0.0031421	0.0013667	0.00080797	0.0026266	0.014684	0.029723	0.035245
14	28	6.7919e-09	2.5893e-12	5.3645e-08	1.6613e-07	3.3746e-07	4.6851e-07	5.6764e-07	9.2182e-07	1.3614e-06	2.4966e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020425	0.08038	0.073241	0.1162	0.09938	0.35086	0.2479	1.0248	2.6482	3.2443
14	29	7.8463e-10	1.2917e-13	1.1034e-08	3.4174e-08	6.9418e-08	9.6375e-08	1.1677e-07	2.0011e-07	3.0542e-07	5.8195e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012091	0.00074984	0.00023857	0.00044213	0.00018153	0.00027125	0.00058845	0.002602	0.008692	0.010928
14	30	1.8762e-10	2.8788e-14	2.9016e-09	8.9863e-09	1.8254e-08	2.5343e-08	3.0705e-08	5.0971e-08	7.6322e-08	1.4228e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017249	0.0014221	0.00014923	0.00034464	0.00010965	7.5352e-05	0.00025487	0.0040635	0.0069797	0.0080506
15	31	1.4912e-09	3.2518e-13	4.5373e-08	1.4052e-07	2.8545e-07	3.963e-07	4.8015e-07	7.8123e-07	1.1552e-06	2.1216e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.894e-05	0.00048814	5.6284e-05	0.00013168	8.0055e-05	8.4707e-05	0.00011698	0.0016045	0.0026752	0.0030684
16	32	2.9696e-10	1.9222e-13	1.6257e-08	5.0348e-08	1.0227e-07	1.4199e-07	1.7203e-07	2.4094e-07	3.1957e-07	5.0601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007892	0.023668	0.032037	0.040654	0.053124	0.185	0.11566	0.37264	1.2589	1.5843
16	33	4.231e-11	5.2732e-15	8.0264e-10	2.4858e-09	5.0495e-09	7.0104e-09	8.4937e-09	1.2556e-08	1.7377e-08	2.929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5277e-05	8.9761e-05	7.5476e-05	0.00010303	0.00019764	0.00027441	0.0001651	0.00080975	0.0025178	0.003145
16	34	1.4879e-11	2.068e-14	4.8315e-10	1.4963e-09	3.0394e-09	4.2196e-09	5.1125e-09	8.9989e-09	1.3947e-08	2.7029e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-05	0.00027936	0.00020151	0.00028451	0.00048955	0.00042378	8.4176e-05	0.0015936	0.0045324	0.0056116
16	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5408e-09	1.4789e-08	1.4324e-09	5.3435e-09	2.5605e-09	3.4145e-10	7.0383e-10	3.1935e-08	1.4602e-07	1.8791e-07
17	35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5995e-06	5.4833e-05	1.4645e-05	2.6438e-05	6.876e-05	5.4167e-05	2.2967e-05	0.00021555	0.00039618	0.00046251
17	37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0321e-06	3.0427e-06	5.8256e-06	9.1176e-06	3.8625e-05	6.1146e-05	1.5368e-05	9.6556e-05	0.00021415	0.00025733
18	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014735	0.003243	0.0052821	0.0056692	0.0096689	0.031	0.019649	0.048735	0.18072	0.22919
18	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0462e-06	5.2278e-05	6.231e-05	0.00017001	0.00038567	0.00035894	3.4841e-05	0.0011076	0.0015986	0.0017789
18	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.048e-12	8.0111e-11	1.7766e-11	3.9586e-11	1.0569e-10	1.7687e-11	4.6636e-12	1.295e-10	8.2513e-10	1.0806e-09
19	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8691e-06	5.0215e-06	7.8636e-06	1.9288e-05	4.4045e-05	6.2997e-05	1.3047e-05	0.00011768	0.00021971	0.00025718
19	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0196e-10	1.1388e-09	9.0974e-10	1.9639e-09	1.2968e-08	8.04e-09	9.9366e-10	1.0408e-08	1.8831e-08	2.1924e-08
19	41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3243e-07	3.5421e-07	8.0509e-07	1.7234e-06	9.466e-06	2.0768e-05	3.3875e-06	2.7967e-05	4.5234e-05	5.1575e-05
20	40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013925	0.002918	0.0044089	0.004396	0.0062173	0.024798	0.017356	0.037307	0.1488	0.18974
20	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4925e-07	9.7653e-07	1.2283e-06	3.6241e-06	1.2832e-05	7.4613e-06	8.6206e-07	2.1676e-05	3.5268e-05	4.0259e-05
20	43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3686e-08	6.4614e-08	4.9295e-08	3.3865e-08	7.4294e-08	1.5796e-08	1.932e-09	9.6511e-09	2.2835e-08	2.7676e-08
20	44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.712e-06	1.6814e-05	2.205e-05	1.4464e-05	1.453e-05	9.7924e-06	5.4417e-06	8.7118e-06	1.8801e-05	2.2506e-05
20	46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8515e-13	1.0687e-12	1.7607e-12	9.2707e-12	1.3007e-10	2.7795e-11	6.0487e-13	5.1989e-12	1.1659e-10	1.5749e-10
20	48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.2224e-16	1.5458e-17	4.2126e-14	4.1232e-16	4.3964e-16	1.2636e-11	3.547e-16	1.3019e-17	7.8584e-15	1.0739e-14
21	45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8361e-08	2.1194e-08	4.0312e-08	5.5388e-08	2.5532e-07	6.1634e-07	1.5101e-07	5.8135e-07	1.4197e-06	1.7276e-06
22	46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6724e-08	6.2779e-06	2.713e-06	4.0624e-06	5.9834e-06	3.1791e-06	5.2831e-07	1.0792e-05	1.5625e-05	1.74e-05
22	47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7295e-08	8.7624e-06	3.8635e-06	5.3007e-06	4.2557e-06	5.9029e-08	3.8034e-08	9.2987e-08	1.2986e-07	1.434e-07
22	48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9996e-05	6.3384e-05	8.3868e-05	7.6528e-05	8.8559e-05	0.00015537	0.0001805	0.00024497	0.00036649	0.00041111
22	49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0334e-06	2.27e-06	3.3185e-06	2.9975e-06	3.9355e-06	7.0416e-06	8.8396e-06	1.2001e-05	2.8263e-05	3.4235e-05
22	50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4584e-13	1.1807e-12	9.5517e-13	1.7164e-12	1.8314e-12	2.2393e-12	4.5877e-14	9.4133e-12	1.1734e-11	1.2586e-11
23	50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0046e-12	1.3545e-11	1.0472e-11	4.6045e-11	1.3586e-10	1.17e-10	2.6422e-12	6.5284e-10	1.5838e-10	0.0
23	51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0141e-06	1.6543e-05	1.0812e-05	1.2356e-05	1.1027e-05	9.0134e-06	1.0586e-05	1.7578e-05	3.115e-05	3.6134e-05
24	50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8359e-06	1.0364e-05	1.5514e-05	2.6418e-05	2.221e-05	4.8799e-05	3.8223e-05	0.00017794	0.00029067	0.00033207
24	52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031987	0.00087976	0.0010851	0.0011282	0.0013628	0.0027679	0.0031211	0.0039485	0.0046332	0.0048846
24	53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2529e-05	4.9562e-05	6.7577e-05	6.4261e-05	8.2788e-05	0.00015028	0.00018178	0.00026055	0.00048386	0.00056586
24	54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3807e-10	2.345e-10	4.1327e-10	3.2483e-09	3.1781e-09	9.3243e-09	1.7198e-10	8.5911e-08	1.1402e-08	0.0
25	55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4642e-05	0.00013285	0.00018547	0.00017391	0.00022569	0.00043031	0.00051575	0.00071501	0.0014078	0.0016622
26	54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002844	0.0007292	0.0012358	0.0014003	0.0014165	0.0033068	0.0040901	0.0092991	0.032767	0.041385
26	56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010001	0.070001	0.070002	0.070009	0.070008	0.070024	0.070004	0.070201	0.070106	0.070071
26	57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017821	0.00099652	0.0011354	0.00087784	0.00086735	0.00046684	0.00048274	0.00050135	0.0009358	0.0010953
26	58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.1525e-11	5.6742e-11	1.7611e-10	8.0675e-10	1.0493e-09	2.3079e-09	2.2613e-10	1.4061e-08	8.0762e-09	5.8785e-09
27	59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1381e-06	0.00017563	0.00013195	0.00016102	0.00014955	1.5658e-05	2.473e-06	1.8748e-06	3.0512e-06	3.4832e-06
28	58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010067	0.00038544	0.00041368	0.00038317	0.00037786	0.00029321	0.00038241	0.00057377	0.0024991	0.0032061
28	60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1215e-05	0.0021245	0.0016157	0.0015705	0.0013352	0.00014791	3.6021e-06	4.3771e-06	3.2475e-06	2.8327e-06
28	61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5132e-06	3.6114e-05	3.1375e-05	2.1185e-05	1.8506e-05	5.7736e-07	6.0412e-09	1.3203e-09	7.1886e-10	4.98e-10
28	62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4378e-05	1.9391e-05	1.5115e-05	1.3461e-05	1.1862e-05	3.8834e-07	1.6375e-09	5.3629e-10	5.6119e-10	5.7033e-10
28	64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5155e-14	3.828e-15	9.9737e-14	1.0859e-14	6.1025e-14	3.2741e-12	3.2639e-14	7.7076e-15	3.4848e-13	4.7362e-13
29	63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3315e-08	4.8886e-06	3.5425e-06	3.9159e-06	3.4381e-06	1.2322e-07	2.3712e-10	2.0641e-11	1.0847e-11	7.2505e-12
29	65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5242e-08	2.1381e-07	2.4191e-07	1.6263e-07	1.416e-07	7.7896e-09	1.0287e-12	1.3003e-13	1.008e-12	1.3304e-12
30	64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1243e-07	0.000125	0.00012161	9.5027e-05	8.2929e-05	2.5432e-06	3.0229e-10	4.3554e-11	1.2075e-11	5.1557e-13
30	66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1114e-07	6.8444e-07	1.0684e-06	5.0465e-07	4.2431e-07	1.5851e-08	3.528e-12	5.1403e-13	3.4852e-12	4.5762e-12
30	67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5173e-10	1.6221e-08	2.3343e-08	1.2967e-08	1.0494e-08	2.16e-10	6.3065e-13	8.4727e-14	1.1532e-12	1.5456e-12
30	68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2868e-11	2.9415e-08	3.2449e-08	4.0171e-08	3.4282e-08	8.0506e-10	1.2955e-12	2.6202e-13	1.6782e-12	2.1982e-12
30	70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6631e-14	6.9427e-16	3.5869e-14	6.5876e-15	2.5128e-14	3.9651e-14	1.8572e-14	4.4526e-16	1.3386e-13	1.8285e-13
