1	1	0.0	-0.0056676	-0.030011	-0.0594	-0.11417	-0.1408	-0.17225	-0.21532	-0.17496	-0.10243	-0.15454	-0.23705	-0.29232	-0.36892	-0.45549	-0.55583	0.0
1	2	0.0	1.2041e-18	2.8149e-18	4.8164e-18	6.6199e-18	7.2356e-18	8.1467e-18	9.084e-18	9.4101e-18	1.2917e-17	1.47e-17	1.6805e-17	1.8836e-17	2.0277e-17	2.1636e-17	2.2724e-17	0.0
2	3	0.0	7.3799e-05	0.00013339	0.00017042	0.00018645	0.00018985	0.00019945	0.0002359	0.00025272	0.00022619	2.2362e-05	7.0077e-06	4.2544e-06	2.6292e-06	1.4956e-06	1.0612e-06	0.0
2	4	0.0	0.005318	0.025995	0.046646	0.087919	0.10689	0.13041	0.15789	0.12749	0.076486	0.12691	0.20337	0.26487	0.34199	0.42286	0.51817	0.0
3	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	7	0.0	1.0834e-10	1.0813e-10	1.187e-10	9.6816e-11	6.6302e-11	1.4505e-11	-6.2395e-11	-6.0444e-11	6.1157e-08	6.1529e-09	1.6097e-09	1.3288e-09	7.2333e-10	6.8215e-11	-1.0429e-10	0.0
4	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	12	0.0	0.00025878	0.0037028	0.01171	0.023388	0.02969	0.036108	0.048515	0.042072	0.023596	0.005967	0.005	0.0034416	0.0026457	0.0025914	0.0018626	0.0
6	13	0.0	2.0088e-07	4.8133e-07	8.9996e-07	1.1751e-06	1.4216e-06	1.5388e-06	1.7866e-06	1.121e-05	0.0004403	0.00040613	0.00042528	0.0003519	0.00038495	0.0004177	0.00038933	0.0
7	14	0.0	4.106e-06	1.9602e-05	4.0574e-05	5.4326e-05	6.3921e-05	7.1346e-05	7.2241e-05	3.8377e-05	8.1023e-05	0.019821	0.026448	0.022479	0.022888	0.028426	0.033797	0.0
7	15	0.0	1.4361e-10	1.693e-09	2.295e-08	3.0015e-08	1.4069e-08	0.0	0.0	0.0	0.0	3.1289e-07	4.8382e-07	4.5838e-07	5.8676e-07	8.6942e-07	2.1831e-06	0.0
8	16	0.0	1.1638e-05	9.307e-05	0.00027503	0.0004287	0.00047155	0.0005118	0.00062473	0.00057962	0.00041406	0.00051491	0.00064844	0.00047463	0.00038167	0.00036994	0.00063527	0.0
8	17	0.0	7.2171e-08	7.6392e-08	3.2428e-07	8.2345e-07	8.4577e-07	9.1754e-07	3.6407e-07	5.2262e-07	1.2847e-06	8.0544e-07	1.186e-06	1.2008e-06	1.4066e-06	1.9258e-06	3.0072e-06	0.0
8	18	0.0	-4.2942e-09	-1.4683e-08	-2.8205e-08	-4.8704e-08	-5.845e-08	-6.8965e-08	-6.9009e-08	-8.1962e-08	-1.4768e-07	-2.7736e-07	-3.3423e-07	-3.8618e-07	-4.3866e-07	-4.8916e-07	-5.3865e-07	0.0
9	19	0.0	5.5425e-09	1.5589e-07	1.2556e-06	4.8298e-06	7.8963e-06	1.1244e-05	1.867e-05	1.0605e-05	1.7349e-06	4.1267e-07	4.6337e-07	2.0225e-07	6.4997e-08	3.9482e-08	9.0309e-09	0.0
10	20	0.0	1.913e-07	3.6747e-07	4.2525e-06	2.2412e-05	4.2058e-05	6.2644e-05	0.00012535	8.0339e-05	1.8966e-05	1.8226e-05	2.0855e-05	1.4207e-05	1.8101e-05	2.2322e-05	8.9475e-05	0.0
10	21	0.0	2.5345e-08	4.4777e-08	1.8173e-07	7.6001e-07	1.3387e-06	2.2716e-06	5.6088e-06	8.2296e-06	2.2087e-06	8.09e-07	4.0258e-07	2.3236e-07	1.6777e-07	1.8362e-07	1.2651e-07	0.0
10	22	0.0	1.1434e-06	6.4074e-05	0.00054445	0.0021113	0.0033382	0.004696	0.0074463	0.0040376	0.001003	0.00072508	0.00092307	0.00053941	0.00043475	0.00053251	0.00050053	0.0
11	23	0.0	3.2204e-08	2.6405e-07	4.4786e-06	3.6118e-05	6.7498e-05	0.00010605	0.00016242	5.7195e-05	1.4751e-05	1.7465e-05	1.9467e-05	1.2275e-05	1.0469e-05	1.2656e-05	1.2576e-05	0.0
12	24	0.0	8.6175e-09	2.4887e-08	4.8978e-07	4.3267e-06	9.1612e-06	1.6118e-05	3.4858e-05	1.7739e-05	4.4114e-06	3.601e-06	4.4805e-06	9.6617e-07	-3.2151e-06	-6.6048e-06	2.3081e-06	0.0
12	25	0.0	2.1174e-09	1.3575e-07	1.8125e-06	1.2301e-05	2.6018e-05	4.8808e-05	0.00013628	0.00016235	6.2167e-05	5.3053e-05	6.9383e-05	4.6319e-05	5.2283e-05	8.5534e-05	0.00012014	0.0
12	26	0.0	1.0872e-08	1.7914e-08	2.2963e-07	2.0519e-06	5.2255e-06	1.2166e-05	5.414e-05	0.00013401	7.6785e-05	7.6887e-05	0.00010118	6.8905e-05	8.0637e-05	0.00015258	0.00022267	0.0
13	27	0.0	3.2272e-09	1.7787e-08	2.9657e-08	9.5793e-08	2.3081e-07	4.7638e-07	1.9135e-06	3.2749e-06	1.6324e-06	2.0024e-06	2.6807e-06	1.9696e-06	2.6228e-06	6.6348e-06	1.7699e-05	0.0
14	28	0.0	5.7281e-09	1.3631e-08	2.0414e-08	3.9929e-08	7.0497e-08	1.4446e-07	7.2389e-07	2.3415e-06	1.7655e-06	1.9103e-06	2.9396e-06	1.9176e-06	2.0698e-06	3.9744e-06	7.8982e-06	0.0
14	29	0.0	5.349e-10	1.8186e-09	5.2623e-09	1.4325e-08	2.0287e-08	2.931e-08	8.719e-08	2.7919e-07	2.4919e-07	2.9421e-07	4.7792e-07	3.2125e-07	3.5353e-07	6.5492e-07	9.7343e-07	0.0
14	30	0.0	1.8409e-09	5.2058e-09	1.6844e-08	4.7111e-08	5.3717e-08	6.457e-08	1.4285e-07	3.3354e-07	3.3732e-07	4.4278e-07	7.5086e-07	5.6292e-07	6.8905e-07	1.3913e-06	2.159e-06	0.0
15	31	0.0	2.5442e-09	4.3716e-09	1.5962e-08	3.8485e-08	2.5221e-08	1.4183e-08	2.7258e-08	7.4863e-08	9.2557e-08	1.4089e-07	2.4722e-07	2.0361e-07	2.6831e-07	5.6027e-07	9.2958e-07	0.0
16	32	0.0	-5.0545e-10	-4.1313e-09	-9.8712e-09	-2.5772e-08	-3.8274e-08	-5.3134e-08	-1.0763e-07	-1.4062e-07	-8.3507e-08	-7.47e-08	-8.766e-08	-7.1018e-08	-6.0823e-08	-3.8702e-08	3.0699e-08	0.0
16	33	0.0	1.1803e-11	1.8708e-10	7.3923e-10	1.8344e-09	2.479e-09	3.0511e-09	3.7999e-09	2.3029e-09	8.9761e-10	8.2023e-10	1.4321e-09	1.0373e-09	1.2489e-09	3.069e-09	5.9867e-09	0.0
