  6   1.0	0.224
  7   1.0	0.377
  8   1.0	0.267
  10  1.0	0.326
  12  1.0	0.247
  13  1.0	0.269
  14  1.0	0.201
  15  1.0	0.239
  16  1.0	0.207
  17  1.0	0.250
  18  1.0	0.327
  19  1.0	0.218
  20  1.0	0.205
  21  1.0	0.205
  22  1.0	0.215
  23  1.0	0.211
  24  1.0	0.203
  25  1.0	0.201
  26  1.0	9.99999975E-05
  27  1.0	0.291
  28  1.0	0.224
