  8	1.13	0.26
  10	0.99	0.30
  12	0.91	0.22
  14	0.82	0.11
  16	0.89	0.09
  18	0.84	0.08
  20	0.93	0.09
  24	0.86	0.12
  25	0.97	0.20 
  26	1.0	9.99999975E-05
  28	0.96	0.09
