1	1	0.0	-0.0087318	-0.014434	-0.017564	-0.025943	-0.031063	-0.039669	-0.065412	-0.095615	-0.16557	-0.11106	-0.090245	-0.19873	-0.3248	-0.35034	-0.44553	0.0	6.2798	6.973	7.7692	8.511	8.0767	9.5391	7.3878
1	2	0.0	1.3043e-18	2.5551e-18	4.0549e-18	5.7414e-18	6.5728e-18	7.5394e-18	1.0016e-17	1.1287e-17	1.4936e-17	1.7394e-17	1.9481e-17	2.0211e-17	1.9783e-17	2.2763e-17	2.4202e-17	0.0	9.6879e-15	1.5747e-14	3.7157e-14	5.0633e-14	2.7322e-16	3.9915e-14	1.8346e-16
2	3	0.0	0.00013487	0.00021324	0.00029547	0.00032692	0.0003252	0.00031964	0.00029353	0.00026844	0.00024552	0.00023606	0.00019269	7.1511e-06	1.98e-06	2.1476e-06	1.7999e-06	0.0	0.00018128	0.0001846	0.00020189	0.00020231	0.0001927	0.00019595	0.00012421
2	4	0.0	0.0085845	0.014188	0.016941	0.022417	0.025209	0.031098	0.049321	0.072426	0.12304	0.082296	0.069045	0.15801	0.27192	0.30563	0.4048	0.0	4.1483	5.078	5.5112	6.9172	7.1284	8.1093	6.6474
3	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5276e-17	5.0678e-17	5.3061e-17	1.648e-16	3.9144e-19	1.2669e-16	1.2306e-20
3	7	0.0	-6.5438e-10	-1.2199e-09	-1.941e-09	-2.8341e-09	-3.2856e-09	-3.6018e-09	-4.2462e-09	-5.0905e-09	-8.4341e-09	-7.159e-09	2.73e-08	-8.5368e-09	-1.5116e-08	-1.6685e-08	-1.8663e-08	0.0	2.424e-11	3.4646e-13	2.8027e-11	2.7444e-12	1.6802e-13	6.4246e-13	2.9268e-12
4	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.1139e-17	6.1993e-17	3.8147e-18	3.1346e-16	1.337e-19	2.154e-16	3.7192e-22
5	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2758e-11	7.2911e-11	6.1255e-11	7.9933e-11	3.525e-11	8.3819e-11	3.7718e-12
5	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4997e-10	3.2474e-10	2.7773e-10	2.6487e-08	1.5226e-10	3.7589e-10	1.5938e-11
6	12	0.0	-7.8922e-05	-0.00020301	-8.6206e-05	0.0024703	0.0046137	0.0071023	0.013935	0.020251	0.036874	0.025123	0.017547	0.002076	-0.00090164	0.00031957	-0.0016482	0.0	0.096208	0.078175	0.14859	0.16094	0.14131	0.2111	0.51752
6	13	0.0	9.4678e-06	1.4406e-05	1.9668e-05	2.4019e-05	2.5134e-05	2.6374e-05	2.8203e-05	3.0627e-05	3.9072e-05	5.7473e-05	0.00066571	0.00074226	0.00065899	0.00060627	0.00065377	0.0	0.00053865	0.00061503	0.00093834	0.00078906	0.0003313	0.0010195	0.00039498
7	14	0.0	8.5087e-05	0.00022859	0.0003939	0.00057118	0.00063368	0.00070773	0.0008597	0.0010903	0.001447	0.0018113	0.0020839	0.036703	0.05383	0.046109	0.047771	0.0	0.025855	0.03385	0.036562	0.041458	0.042086	0.055476	0.0398
7	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1493e-05	3.0659e-05	3.8551e-05	0.00011247	8.3716e-05	5.659e-06	5.3118e-06
8	16	0.0	-3.5883e-06	-7.9062e-06	-9.2513e-06	2.418e-05	4.7011e-05	3.412e-05	-2.4937e-05	-0.00023729	-0.0006033	-0.00055493	-0.00042982	-0.0011042	-0.003819	-0.0044756	-0.0077992	0.0	0.31332	0.236	1.212	1.0191	2.5473	4.1112	7.6908
8	17	0.0	3.8e-07	9.5284e-07	2.9964e-06	8.9274e-06	1.4333e-05	1.7699e-05	2.3413e-05	2.1739e-05	2.0873e-05	2.3236e-05	2.1879e-05	1.7764e-05	1.998e-05	2.5225e-05	2.687e-05	0.0	0.00042384	0.0003991	0.00043668	0.00046859	0.00048837	0.00079533	0.00050903
8	18	0.0	-2.3145e-07	-8.9552e-07	-1.6747e-06	-2.6477e-06	-3.0926e-06	-3.4714e-06	-4.2947e-06	-5.2533e-06	-7.3596e-06	-8.2651e-06	-1.3305e-05	-3.1322e-05	-3.5433e-05	-3.953e-05	-4.349e-05	0.0	0.0026185	0.0016442	0.0051226	0.0029767	0.0021829	0.002686	0.005779
9	19	0.0	-1.2594e-10	3.9257e-11	9.6436e-09	1.517e-07	3.1567e-07	6.274e-07	1.8861e-06	3.711e-06	1.1536e-05	5.9951e-06	2.8873e-06	1.6062e-06	2.9011e-07	8.8322e-09	-4.771e-07	0.0	7.2381e-06	8.284e-06	9.8111e-06	2.9099e-05	0.0001532	9.9557e-06	2.8578e-06
10	20	0.0	-6.1991e-09	-1.1991e-08	-1.5355e-07	-8.6642e-07	-1.1974e-06	-1.005e-06	1.4125e-06	8.5277e-06	4.7245e-05	1.4192e-05	3.2936e-06	1.3765e-05	1.9238e-05	7.5244e-06	1.5639e-05	0.0	0.089951	0.085475	0.14382	0.32734	0.89731	0.93674	2.0202
10	21	0.0	5.4337e-09	1.0727e-08	9.5619e-09	1.4046e-08	-1.0346e-10	2.6063e-08	1.5738e-07	5.6188e-07	2.9536e-06	3.6524e-06	2.5294e-06	-4.1818e-06	-5.9802e-06	-6.3523e-06	-7.7258e-06	0.0	0.00020208	0.00013722	0.00030992	0.00092567	0.0012922	0.0016904	0.0028076
10	22	0.0	-1.63e-07	-4.2201e-07	6.325e-06	9.9479e-05	0.00019335	0.0003573	0.00095339	0.0017091	0.0042872	0.001888	0.00097287	0.0018658	0.0024572	0.001605	0.0011932	0.0	0.0025429	0.001169	0.0051423	0.0051237	0.011953	0.011511	0.0063372
11	23	0.0	1.7081e-07	4.4278e-07	1.5566e-06	4.9945e-06	7.3985e-06	1.0351e-05	1.987e-05	3.2555e-05	7.4528e-05	3.3384e-05	2.5751e-05	4.6777e-05	6.8195e-05	5.8341e-05	4.7325e-05	0.0	0.0012511	0.00092382	0.0015098	0.0095587	0.016298	0.022956	0.048283
12	24	0.0	1.4552e-10	4.6566e-10	4.7294e-09	4.2128e-08	5.8673e-08	1.2448e-07	4.4846e-07	8.9503e-07	2.1337e-06	-1.7289e-05	-1.4923e-05	-2.2806e-05	-5.1455e-05	-7.1232e-05	-0.00031441	0.0	0.035778	0.058776	0.10805	0.085783	0.21464	0.20519	0.34946
12	25	0.0	-1.0209e-08	-2.2726e-08	-5.7023e-08	-6.178e-08	1.6388e-07	7.1799e-07	3.1077e-06	1.0385e-05	6.8215e-05	9.1921e-05	7.9273e-05	0.00021123	0.00032358	0.00029024	0.00052074	0.0	0.0018881	0.0017386	0.0046426	0.0074615	0.018893	0.017487	0.038162
12	26	0.0	1.0506e-08	2.3333e-08	2.6728e-08	-1.0918e-08	-6.7682e-08	-5.0234e-08	1.1316e-07	1.1776e-06	1.4381e-05	4.0912e-05	4.1964e-05	0.00015554	0.00024958	0.00022686	0.00026258	0.0	0.0016476	0.0018432	0.0033358	0.0048939	0.016921	0.016069	0.039199
13	27	0.0	1.246e-10	3.0013e-10	6.5747e-08	4.2146e-07	7.1431e-07	1.0247e-06	1.9397e-06	2.8218e-06	5.6624e-06	1.0578e-05	1.2381e-05	1.9266e-05	2.378e-05	1.7225e-05	1.4763e-05	0.0	0.0019007	0.002934	0.0072907	0.0071868	0.020162	0.024277	0.053044
14	28	0.0	-3.638e-10	-1.0186e-10	2.3138e-09	5.2678e-09	7.7125e-09	7.4215e-09	1.4552e-09	-6.5978e-08	-4.7701e-07	1.4174e-06	5.9547e-06	1.3396e-05	2.5288e-05	2.215e-05	2.571e-05	0.0	0.066994	0.09467	0.16638	0.097692	0.21533	0.32843	0.40175
14	29	0.0	1.2733e-11	1.4552e-11	4.5475e-10	7.4615e-09	1.6831e-08	3.4634e-08	9.6969e-08	2.3878e-07	1.1073e-06	1.5964e-06	1.8624e-06	4.4736e-06	7.4269e-06	6.2753e-06	7.0327e-06	0.0	0.00094962	0.001585	0.0040384	0.0016037	0.0039572	0.0050982	0.0068897
14	30	0.0	-7.276e-12	-5.0022e-12	1.7908e-09	2.248e-08	4.5781e-08	8.7048e-08	2.2627e-07	5.3674e-07	2.5437e-06	3.7523e-06	3.8668e-06	9.7127e-06	1.5037e-05	1.2728e-05	1.4018e-05	0.0	0.001041	0.0019157	0.0041564	0.0019636	0.0030546	0.007317	0.0079062
15	31	0.0	1.819e-12	3.638e-12	2.6785e-10	3.0564e-09	5.8758e-09	1.0588e-08	2.6012e-08	5.6114e-08	2.7246e-07	5.0328e-07	6.2567e-07	1.9958e-06	3.2706e-06	2.9469e-06	3.467e-06	0.0	0.00024699	0.00046019	0.0010245	0.00050331	0.0010043	0.001682	0.0023612
