Z	A	M
6	12	0.0027173
6	13	4.7767e-11
7	13	9.4098e-14
7	14	5.9966e-09
7	15	1.7932e-10
7	16	1.2908e-25
8	15	3.244e-09
8	16	0.15838
8	17	1.2256e-09
8	18	1.3881e-13
8	19	5.2492e-21
9	17	3.0184e-21
9	18	6.7254e-11
9	19	5.3277e-12
9	20	2.4545e-17
10	19	5.8742e-12
10	20	0.0032446
10	21	4.1361e-08
10	22	2.5736e-05
10	23	1.2153e-15
11	21	2.5924e-11
11	22	1.1442e-08
11	23	8.756e-06
11	24	1.3492e-10
12	23	1.0687e-06
12	24	0.0065662
12	25	8.6965e-06
12	26	1.2491e-05
12	27	9.8942e-11
13	25	1.5287e-12
13	26	4.9998e-06
13	27	0.00033204
13	28	2.4717e-08
14	27	6.7015e-07
14	28	0.26007
14	29	0.00035322
14	30	0.00030607
14	31	1.7318e-09
14	32	7.3488e-12
14	33	9.3038e-19
15	30	5.001e-06
15	31	0.00016243
15	32	5.4116e-08
15	33	5.0406e-08
15	34	1.0941e-13
16	31	2.0549e-07
16	32	0.15481
16	33	0.00022012
16	34	0.00050055
16	35	2.4603e-08
16	36	7.6087e-09
16	37	6.2727e-16
17	35	5.4481e-05
17	36	2.2221e-07
17	37	1.8968e-07
17	38	2.8813e-13
18	35	2.9234e-08
18	36	0.031239
18	37	1.8522e-05
18	38	0.00026785
18	39	1.2543e-09
18	40	1.3796e-10
18	41	5.2751e-15
19	39	4.8126e-05
19	40	9.6689e-09
19	41	9.2596e-10
19	42	4.0943e-13
19	43	7.3273e-15
19	44	4.4749e-17
20	39	1.7673e-10
20	40	0.029794
20	41	4.5885e-06
20	42	1.0066e-05
20	43	2.2146e-08
20	44	8.3319e-09
20	45	7.1537e-12
20	46	9.6444e-13
20	47	2.826e-16
20	48	4.7453e-19
20	49	4.5188e-24
21	43	2.1861e-09
21	44	4.1008e-09
21	45	1.2882e-08
21	46	1.2011e-10
21	47	4.1235e-12
21	48	1.4229e-14
21	49	1.0298e-16
21	50	4.791e-21
21	51	2.632e-23
22	43	9.9304e-18
22	44	1.8508e-05
22	45	2.3896e-07
22	46	3.9998e-06
22	47	4.0102e-08
22	48	2.1221e-08
22	49	2.1952e-10
22	50	2.4038e-11
22	51	1.399e-16
22	52	1.0499e-19
22	53	2.2333e-24
22	54	9.452e-25
23	47	9.3306e-08
23	48	6.031e-08
23	49	6.7071e-08
23	50	4.5027e-10
23	51	1.4268e-09
23	52	3.1218e-13
23	53	8.6821e-16
23	54	3.8559e-20
23	55	8.1082e-20
23	56	5.3459e-26
24	47	1.3418e-15
24	48	0.00047664
24	49	1.7546e-05
24	50	6.2192e-05
24	51	2.6634e-07
24	52	6.3266e-07
24	53	2.3283e-10
24	54	2.5025e-11
24	55	8.9604e-13
24	56	1.1459e-12
24	57	9.844e-16
24	58	2.2018e-13
25	51	3.4729e-05
25	52	2.1563e-06
25	53	6.4066e-06
25	54	2.8229e-09
25	55	8.7872e-10
25	56	8.8317e-12
26	51	1.618e-17
26	52	0.0097085
26	53	0.00044318
26	54	0.0065886
26	55	7.6072e-06
26	56	1.4753e-05
26	57	3.3783e-08
26	58	3.4781e-07
26	59	1.2611e-07
26	60	5.1519e-07
26	61	1.3733e-09
26	62	1.9871e-08
27	54	2.6642e-19
27	55	0.001862
27	56	6.8156e-06
27	57	1.3762e-06
27	58	3.9168e-08
27	59	9.2265e-07
27	60	6.1815e-07
27	61	4.6458e-07
27	62	8.8608e-08
28	54	4.8471e-29
28	55	2.9038e-23
28	56	0.22956
28	57	0.0011994
28	58	0.00059256
28	59	1.7294e-06
28	60	4.363e-05
28	61	2.3676e-06
28	62	1.8457e-05
29	58	7.0413e-13
29	59	1.654e-09
29	60	4.7013e-10
29	61	2.7922e-08
29	62	1.5516e-07
29	63	2.627e-06
29	64	2.7341e-07
29	65	3.1366e-07
29	66	2.2264e-09
30	59	7.5188e-28
30	60	4.3196e-10
30	61	1.6815e-11
30	62	5.6925e-09
30	63	7.6048e-09
30	64	1.3356e-05
30	65	1.2178e-06
30	66	1.6333e-05
