Z	A	M
6	12	0.00041959
6	13	9.4745e-13
7	13	2.6974e-12
7	14	2.8836e-11
7	15	2.288e-12
7	16	2.7242e-29
8	15	3.9937e-11
8	16	0.020471
8	17	1.6341e-12
8	18	4.7544e-16
8	19	3.3811e-25
9	17	4.8095e-18
9	18	5.7936e-14
9	19	7.3666e-15
9	20	1.0517e-19
10	19	2.1691e-16
10	20	2.5813e-05
10	21	4.9836e-10
10	22	1.57e-05
10	23	5.2922e-18
11	21	1.1163e-14
11	22	1.9419e-10
11	23	3.5488e-07
11	24	8.9348e-12
12	23	2.761e-08
12	24	8.0945e-05
12	25	2.1029e-07
12	26	6.927e-07
12	27	9.6437e-12
13	25	7.2458e-13
13	26	5.9375e-08
13	27	9.5685e-06
13	28	2.2593e-09
14	27	9.2081e-09
14	28	0.094398
14	29	4.3297e-05
14	30	5.6008e-05
14	31	6.9588e-10
14	32	4.6619e-12
14	33	1.2952e-20
15	30	3.3218e-07
15	31	4.412e-05
15	32	1.7696e-08
15	33	1.3896e-08
15	34	2.0373e-13
16	31	8.5938e-08
16	32	0.063486
16	33	6.1307e-05
16	34	0.00052645
16	35	2.6915e-08
16	36	5.8139e-09
16	37	2.4652e-17
17	35	3.9012e-05
17	36	1.0193e-07
17	37	9.0024e-08
17	38	5.1241e-13
18	35	1.9751e-08
18	36	0.01431
18	37	1.0953e-05
18	38	0.00044473
18	39	2.18e-09
18	40	3.2792e-10
18	41	4.7579e-14
19	39	4.3542e-05
19	40	1.2774e-08
19	41	8.7374e-10
19	42	1.8656e-12
19	43	2.9935e-14
19	44	7.476e-17
20	39	1.1346e-10
20	40	0.014642
20	41	2.9256e-06
20	42	1.7622e-05
20	43	3.0024e-08
20	44	1.3726e-08
20	45	4.2313e-11
20	46	1.2543e-11
20	47	2.8497e-14
20	48	8.9439e-17
20	49	6.2251e-23
21	43	3.8815e-07
21	44	3.916e-09
21	45	1.9458e-08
21	46	4.1542e-10
21	47	2.5499e-11
21	48	4.4508e-13
21	49	4.3724e-15
21	50	1.5101e-19
21	51	4.2947e-23
22	43	7.6561e-14
22	44	2.303e-05
22	45	1.9243e-07
22	46	7.5007e-06
22	47	1.278e-07
22	48	6.1853e-08
22	49	7.7022e-10
22	50	1.949e-10
22	51	2.8959e-14
22	52	1.4191e-16
22	53	5.9903e-22
22	54	8.5364e-26
23	47	2.8161e-07
23	48	3.8673e-08
23	49	1.116e-07
23	50	1.4598e-09
23	51	3.585e-09
23	52	5.2877e-12
23	53	8.5416e-14
23	54	2.4308e-18
23	55	6.5135e-21
23	56	1.285e-27
24	47	3.8152e-14
24	48	0.00032623
24	49	2.1378e-05
24	50	0.00013381
24	51	7.4419e-07
24	52	4.8607e-06
24	53	1.5691e-09
24	54	8.6116e-11
24	55	3.5843e-15
24	56	3.8533e-17
24	57	1.0135e-22
24	58	2.0178e-23
25	51	5.6391e-05
25	52	1.6805e-06
25	53	1.0994e-05
25	54	1.8527e-08
25	55	6.2861e-09
25	56	2.6704e-13
26	51	4.2016e-18
26	52	0.0064868
26	53	0.00058235
26	54	0.015086
26	55	1.9879e-05
26	56	4.8634e-05
26	57	8.9016e-09
26	58	4.0488e-09
26	59	1.0385e-12
26	60	9.8048e-14
26	61	1.1151e-18
26	62	1.7496e-18
27	54	2.3287e-20
27	55	0.0031318
27	56	1.6856e-05
27	57	4.0681e-06
27	58	9.4416e-09
27	59	2.5626e-08
27	60	1.0226e-10
27	61	6.933e-11
27	62	6.6825e-14
28	54	5.9362e-29
28	55	1.2814e-21
28	56	0.78414
28	57	0.019413
28	58	0.029493
28	59	6.1225e-05
28	60	2.0364e-05
28	61	6.6876e-08
28	62	6.9196e-06
29	58	2.8765e-07
29	59	0.00082647
29	60	0.00038395
29	61	3.8411e-05
29	62	6.3299e-07
29	63	3.4478e-07
29	64	5.2101e-08
29	65	1.9735e-07
29	66	1.0734e-09
30	59	7.8103e-25
30	60	0.01524
30	61	0.00055464
30	62	0.0048447
30	63	1.5544e-06
30	64	8.5383e-07
30	65	1.1569e-07
30	66	8.2773e-06
