Z	A	M
6	12	0.0006039
6	13	3.6064e-12
7	13	5.903e-12
7	14	1.0852e-10
7	15	6.7359e-12
7	16	1.5314e-28
8	15	1.1981e-10
8	16	0.029135
8	17	1.0729e-11
8	18	2.2788e-15
8	19	8.0738e-24
9	17	1.2608e-17
9	18	5.6591e-13
9	19	1.1287e-13
9	20	1.3561e-18
10	19	5.1993e-15
10	20	8.6194e-05
10	21	2.2156e-09
10	22	1.845e-05
10	23	6.1298e-17
11	21	9.9563e-14
11	22	3.9054e-10
11	23	4.6213e-07
11	24	1.2412e-11
12	23	3.0903e-08
12	24	0.00011135
12	25	4.1889e-07
12	26	8.9923e-07
12	27	1.2532e-11
13	25	1.755e-12
13	26	1.3179e-07
13	27	1.0119e-05
13	28	2.3668e-09
14	27	1.333e-08
14	28	0.095754
14	29	3.6075e-05
14	30	3.1835e-05
14	31	3.6622e-10
14	32	1.6972e-12
14	33	1.7306e-20
15	30	4.0495e-07
15	31	2.9313e-05
15	32	9.7826e-09
15	33	7.1997e-09
15	34	1.0419e-13
16	31	1.24e-07
16	32	0.070127
16	33	4.7852e-05
16	34	0.00027479
16	35	1.2071e-08
16	36	2.1296e-09
16	37	2.818e-17
17	35	2.7996e-05
17	36	6.0855e-08
17	37	5.0929e-08
17	38	3.1826e-13
18	35	2.9235e-08
18	36	0.017069
18	37	9.2522e-06
18	38	0.0002498
18	39	1.1238e-09
18	40	1.0779e-10
18	41	2.1755e-14
19	39	3.6228e-05
19	40	7.3522e-09
19	41	4.8825e-10
19	42	5.4947e-13
19	43	8.5281e-15
19	44	1.9788e-17
20	39	1.7584e-10
20	40	0.018662
20	41	2.9869e-06
20	42	1.1817e-05
20	43	1.8931e-08
20	44	5.5245e-09
20	45	1.0789e-11
20	46	2.5635e-12
20	47	5.3226e-15
20	48	1.4752e-17
20	49	4.0499e-23
21	43	3.2209e-07
21	44	3.0867e-09
21	45	1.0125e-08
21	46	1.1651e-10
21	47	6.4557e-12
21	48	8.6923e-14
21	49	8.1008e-16
21	50	9.4789e-20
21	51	7.7793e-23
22	43	8.9646e-14
22	44	2.6209e-05
22	45	2.0572e-07
22	46	4.8248e-06
22	47	6.1465e-08
22	48	2.4652e-08
22	49	2.4456e-10
22	50	4.4742e-11
22	51	7.2406e-15
22	52	3.3708e-17
22	53	3.5242e-22
22	54	8.3605e-26
23	47	2.0219e-07
23	48	3.7319e-08
23	49	7.671e-08
23	50	5.1473e-10
23	51	1.4068e-09
23	52	1.383e-12
23	53	1.6409e-14
23	54	6.9236e-19
23	55	2.8777e-21
23	56	6.1597e-29
24	47	4.9605e-14
24	48	0.0004103
24	49	1.8843e-05
24	50	6.6866e-05
24	51	3.5314e-07
24	52	8.8104e-07
24	53	3.4471e-10
24	54	2.2209e-11
24	55	8.1832e-16
24	56	5.9412e-16
24	57	1.9053e-19
24	58	6.6017e-16
25	51	4.2038e-05
25	52	1.8554e-06
25	53	7.4324e-06
25	54	4.4655e-09
25	55	1.4696e-09
25	56	9.7147e-14
26	51	9.063e-18
26	52	0.008191
26	53	0.00050986
26	54	0.0080854
26	55	7.0322e-06
26	56	1.5663e-05
26	57	3.3541e-09
26	58	4.2197e-09
26	59	2.8193e-11
26	60	6.0956e-11
26	61	3.6826e-15
26	62	3.2292e-13
27	54	1.8403e-20
27	55	0.0024634
27	56	1.5003e-05
27	57	1.93e-06
27	58	4.4865e-09
27	59	2.103e-08
27	60	1.5953e-09
27	61	5.3373e-09
27	62	2.6417e-11
28	54	5.9362e-29
28	55	6.7818e-22
28	56	0.79308
28	57	0.014587
28	58	0.012134
28	59	3.8983e-05
28	60	1.431e-05
28	61	9.9381e-08
28	62	4.5934e-06
29	58	3.5323e-07
29	59	0.00052935
29	60	0.0004023
29	61	3.0848e-05
29	62	3.5154e-07
29	63	2.7145e-07
29	64	6.7513e-08
29	65	1.3445e-07
29	66	2.892e-09
30	59	1.6608e-24
30	60	0.015734
30	61	0.00044712
30	62	0.0024633
30	63	5.6583e-07
30	64	6.5485e-07
30	65	7.9007e-08
30	66	5.5516e-06
