6	12	0.217
6	13	1.73e-06
7	14	6.09e-05
7	15	1.34e-07
8	16	0.303
8	17	7.64e-06
8	18	3.05e-07
9	19	2.72e-09
10	20	0.031
10	21	1.08e-05
10	22	0.0103
11	23	0.000758
12	24	0.021
12	25	0.000806
12	26	0.00106
13	27	0.00213
14	28	0.0797
14	29	0.00121
14	30	0.00194
15	31	0.000473
16	32	0.0251
16	33	0.000128
16	34	0.00129
16	36	1.67e-07
17	35	7.94e-05
17	37	9e-06
18	36	0.00357
18	38	0.000532
18	40	4.05e-09
19	39	2.67e-05
19	41	1.35e-06
20	40	0.00292
20	42	1.08e-05
20	43	1.95e-08
20	44	2.16e-06
20	46	6.42e-12
20	48	3.07e-15
21	45	4.05e-08
22	46	4.95e-06
22	47	1.62e-07
22	48	7.33e-05
22	49	6.7e-06
22	50	1.57e-07
23	50	2.53e-09
23	51	3.96e-05
24	50	0.000161
24	52	0.00319
24	53	0.000645
24	54	7.31e-06
25	55	0.00947
26	54	0.0736
26	56	0.35
26	57	0.0126
26	58	5.22e-05
27	59	0.000374
28	58	0.0557
28	60	0.00333
28	61	1.72e-05
28	62	0.000154
28	64	2.32e-08
29	63	1.97e-07
29	65	3.17e-08
30	64	5.53e-07
30	66	6.83e-07
30	67	4.6e-10
30	68	3.23e-10
30	70	1.29e-15
