6	12	0.0092
6	13	4.52e-08
7	14	8.34e-06
7	15	1.03e-08
8	16	0.0904
8	17	1.12e-06
8	18	1.12e-08
9	19	1.22e-10
10	20	0.00541
10	21	9.63e-07
10	22	0.000258
11	23	7.3e-05
12	24	0.0146
12	25	0.000111
12	26	0.000171
13	27	0.000732
14	28	0.198
14	29	0.000949
14	30	0.00212
15	31	0.000487
16	32	0.0774
16	33	0.000243
16	34	0.00284
16	36	2.54e-07
17	35	0.000135
17	37	2.26e-05
18	36	0.0128
18	38	0.00125
18	40	4.79e-09
19	39	6.8e-05
19	41	3.8e-06
20	40	0.0113
20	42	2.65e-05
20	43	4.29e-08
20	44	8.14e-06
20	46	4.01e-11
20	48	1.86e-14
21	45	1.36e-07
22	46	1.33e-05
22	47	4.84e-07
22	48	0.000267
22	49	2.07e-05
22	50	3.43e-07
23	50	3.7e-09
23	51	8.06e-05
24	50	0.000308
24	52	0.00723
24	53	0.000948
24	54	1.08e-05
25	55	0.0097
26	54	0.0671
26	56	0.79
26	57	0.0231
26	58	7.37e-05
27	59	0.000612
28	58	0.0663
28	60	0.00431
28	61	9.18e-05
28	62	0.000749
28	64	4.72e-08
29	63	5.62e-07
29	65	1.31e-07
30	64	2.09e-06
30	66	3.04e-06
30	67	1.75e-09
30	68	1.13e-09
30	70	3.67e-15
