Z	A	M
6	12	0.00077358
6	13	1.0783e-11
7	13	5.2391e-12
7	14	4.8623e-10
7	15	1.5537e-11
7	16	1.946e-26
8	15	2.7651e-10
8	16	0.049165
8	17	9.8854e-11
8	18	1.0354e-14
8	19	1.7399e-22
9	17	1.1279e-17
9	18	5.0635e-12
9	19	6.5656e-13
9	20	3.7136e-18
10	19	4.0136e-13
10	20	0.00048867
10	21	7.2544e-09
10	22	9.2252e-06
10	23	1.5366e-16
11	21	3.3193e-12
11	22	1.7732e-09
11	23	1.8511e-06
11	24	2.9645e-11
12	23	1.8597e-07
12	24	0.0011082
12	25	1.6534e-06
12	26	3.0932e-06
12	27	2.3873e-11
13	25	2.1048e-12
13	26	8.5779e-07
13	27	6.4592e-05
13	28	6.3158e-09
14	27	1.1266e-07
14	28	0.18925
14	29	0.00012995
14	30	0.00012134
14	31	6.3013e-10
14	32	2.3498e-12
14	33	1.1536e-19
15	30	1.2215e-06
15	31	8.6165e-05
15	32	2.4407e-08
15	33	1.806e-08
15	34	8.4281e-14
16	31	1.1247e-07
16	32	0.10736
16	33	0.00012703
16	34	0.00070121
16	35	1.6834e-08
16	36	3.2917e-09
16	37	1.8681e-16
17	35	5.169e-05
17	36	1.3243e-07
17	37	1.0344e-07
17	38	3.0894e-13
18	35	2.4833e-08
18	36	0.020931
18	37	1.5704e-05
18	38	0.00046642
18	39	1.2704e-09
18	40	1.1274e-10
18	41	8.6076e-15
19	39	4.9019e-05
19	40	9.4187e-09
19	41	7.0606e-10
19	42	3.9016e-13
19	43	5.655e-15
19	44	7.7602e-18
20	39	1.5337e-10
20	40	0.0196
20	41	3.4559e-06
20	42	1.4507e-05
20	43	2.0901e-08
20	44	8.1461e-09
20	45	8.3429e-12
20	46	1.0926e-12
20	47	8.1663e-16
20	48	1.4062e-18
20	49	3.9697e-23
21	43	2.414e-07
21	44	3.741e-09
21	45	1.3055e-08
21	46	1.1796e-10
21	47	5.0969e-12
21	48	2.143e-14
21	49	1.7527e-16
21	50	7.7525e-20
21	51	2.5648e-22
22	43	8.791e-14
22	44	2.1438e-05
22	45	1.694e-07
22	46	6.1573e-06
22	47	8.0345e-08
22	48	3.8246e-08
22	49	2.9355e-10
22	50	4.1815e-11
22	51	1.9958e-15
22	52	3.4797e-18
22	53	8.3849e-23
22	54	1.164e-25
23	47	1.9356e-07
23	48	4.3193e-08
23	49	8.7793e-08
23	50	7.1228e-10
23	51	2.4356e-09
23	52	1.3286e-12
23	53	6.2477e-15
23	54	1.242e-19
23	55	5.0423e-20
23	56	1.385e-28
24	47	5.0424e-14
24	48	0.00041419
24	49	1.9738e-05
24	50	0.00010777
24	51	5.7671e-07
24	52	3.3983e-06
24	53	9.2982e-10
24	54	4.859e-11
24	55	1.3648e-14
24	56	4.3989e-14
24	57	3.9421e-17
24	58	1.2749e-13
25	51	4.6891e-05
25	52	1.9662e-06
25	53	9.7328e-06
25	54	1.1857e-08
25	55	3.8887e-09
25	56	1.1973e-12
26	51	9.5696e-18
26	52	0.0088851
26	53	0.00055232
26	54	0.011208
26	55	1.5921e-05
26	56	3.5293e-05
26	57	7.0649e-09
26	58	1.8925e-08
26	59	2.1187e-09
26	60	3.239e-08
26	61	2.6313e-11
26	62	1.296e-09
27	54	7.5615e-20
27	55	0.0027194
27	56	1.1085e-05
27	57	2.5793e-06
27	58	7.6643e-09
27	59	7.4221e-08
27	60	7.3846e-08
27	61	1.1637e-07
27	62	1.259e-08
28	54	5.3976e-29
28	55	5.9056e-22
28	56	0.55447
28	57	0.0086301
28	58	0.0066398
28	59	1.8918e-05
28	60	2.8048e-05
28	61	4.106e-07
28	62	9.3489e-06
29	58	1.8979e-07
29	59	0.00026125
29	60	0.0001669
29	61	1.5565e-05
29	62	1.3405e-07
29	63	7.7753e-07
29	64	1.477e-07
29	65	2.0794e-07
29	66	5.4642e-09
30	59	1.666e-24
30	60	0.0083698
30	61	0.00023296
30	62	0.0012345
30	63	2.7601e-07
30	64	3.0229e-06
30	65	4.1373e-07
30	66	1.4503e-05
