Z	A	M
6	12	0.0036475
6	13	1.4928e-08
7	13	7.3141e-13
7	14	1.5598e-07
7	15	3.7439e-10
7	16	7.9465e-20
8	15	5.7977e-09
8	16	0.138
8	17	8.9474e-08
8	18	5.1562e-11
8	19	2.1248e-15
9	17	1.0363e-20
9	18	1.7999e-10
9	19	1.3087e-11
9	20	1.1918e-14
10	19	2.1881e-11
10	20	0.0035385
10	21	3.4218e-08
10	22	1.4964e-05
10	23	1.3406e-09
11	21	7.6614e-11
11	22	1.0031e-08
11	23	9.785e-06
11	24	1.0656e-08
12	23	2.0541e-06
12	24	0.009424
12	25	6.7047e-06
12	26	1.01e-05
12	27	3.757e-10
13	25	5.3591e-12
13	26	5.5974e-06
13	27	0.00031475
13	28	1.3415e-08
14	27	1.1742e-06
14	28	0.31858
14	29	0.0003785
14	30	0.00024037
14	31	7.4787e-10
14	32	3.1771e-12
14	33	5.9456e-18
15	30	7.0288e-06
15	31	0.00016396
15	32	3.9501e-08
15	33	3.1776e-08
15	34	5.5229e-14
16	31	2.2296e-07
16	32	0.16612
16	33	0.0002663
16	34	0.00074605
16	35	1.319e-08
16	36	3.7162e-09
16	37	1.6641e-15
17	35	5.8892e-05
17	36	1.9494e-07
17	37	1.559e-07
17	38	1.4969e-13
18	35	2.405e-08
18	36	0.030346
18	37	2.1634e-05
18	38	0.00038332
18	39	8.0044e-10
18	40	7.4725e-11
18	41	2.2616e-15
19	39	4.779e-05
19	40	6.9538e-09
19	41	7.8174e-10
19	42	1.6412e-13
19	43	2.8166e-15
19	44	2.8097e-17
20	39	1.3779e-10
20	40	0.026598
20	41	4.049e-06
20	42	1.0427e-05
20	43	1.4443e-08
20	44	5.8725e-09
20	45	2.4597e-12
20	46	2.0473e-13
20	47	3.0057e-17
20	48	4.6784e-20
20	49	3.0326e-24
21	43	2.2824e-09
21	44	2.8837e-09
21	45	9.4423e-09
21	46	4.7337e-11
21	47	1.7397e-12
21	48	2.8583e-15
21	49	1.6886e-17
21	50	8.6142e-22
21	51	4.0598e-24
22	43	7.0406e-18
22	44	1.4787e-05
22	45	1.7851e-07
22	46	4.2198e-06
22	47	4.045e-08
22	48	1.6111e-08
22	49	7.6402e-11
22	50	8.9543e-12
22	51	2.0375e-17
22	52	7.7822e-21
22	53	8.379e-24
22	54	1.3061e-24
23	47	8.431e-08
23	48	4.5552e-08
23	49	5.4103e-08
23	50	2.1063e-10
23	51	9.3424e-10
23	52	9.7164e-14
23	53	1.273e-16
23	54	6.2238e-20
23	55	7.4111e-20
23	56	8.6249e-25
24	47	8.651e-16
24	48	0.00035943
24	49	1.4395e-05
24	50	6.3882e-05
24	51	2.9475e-07
24	52	1.2119e-06
24	53	3.1179e-10
24	54	1.9201e-11
24	55	1.1764e-12
24	56	9.2718e-13
24	57	7.825e-15
24	58	2.3944e-13
25	51	2.8567e-05
25	52	1.4618e-06
25	53	5.2332e-06
25	54	4.5385e-09
25	55	2.0251e-09
25	56	5.1403e-12
26	51	9.188e-18
26	52	0.0065321
26	53	0.00032574
26	54	0.0059975
26	55	8.5215e-06
26	56	2.1848e-05
26	57	7.3839e-08
26	58	2.5707e-07
26	59	1.6075e-07
26	60	3.9162e-07
26	61	1.135e-08
26	62	2.2078e-08
27	54	2.6859e-19
27	55	0.0013319
27	56	4.3942e-06
27	57	1.3463e-06
27	58	2.6646e-08
27	59	6.1561e-07
27	60	3.5748e-07
27	61	1.9698e-07
27	62	8.0723e-08
28	54	4.5841e-29
28	55	2.004e-23
28	56	0.13478
28	57	0.00076691
28	58	0.00047826
28	59	1.7262e-06
28	60	4.9e-05
28	61	1.4007e-06
28	62	1.3442e-05
29	58	3.6091e-13
29	59	1.0181e-09
29	60	1.1199e-09
29	61	5.1323e-08
29	62	1.9909e-07
29	63	1.7362e-06
29	64	1.3069e-07
29	65	1.2892e-07
29	66	9.876e-10
30	59	7.1924e-28
30	60	2.2039e-10
30	61	2.4613e-11
30	62	1.9915e-08
30	63	2.3952e-08
30	64	1.3621e-05
30	65	1.1333e-06
30	66	1.4698e-05
