6	12	0.094877
6	13	1.742606e-07
7	14	2.7123e-06
7	15	2.94708e-06
8	16	0.32097
8	17	1.619111771e-08
8	18	3.3089072e-09
9	19	2.3355600000000657e-08
10	20	0.0027927000000000203
10	21	3.0386e-07
10	22	9.43776e-08
11	23	1.581440000028025e-05
12	24	0.006380600016632
12	25	2.16695e-07
12	26	8.357899999999972e-07
13	26	2.5e-322
13	27	1.699450039269e-05
14	28	0.14539000001407099
14	29	3.1119e-05
14	30	1.487733e-05
15	31	6.5011200078628e-05
16	32	0.09565000000819811
16	33	2.87810068087e-05
16	34	2.97860000017179e-09
16	36	7.302613999999986e-13
17	35	1.97565418243e-06
17	36	1.04e-322
17	37	2.4304425480000007e-06
18	36	0.022101000037568343
18	38	2.2837000047303001e-10
18	40	5.2209895198858056e-17
19	39	3.93350002181e-07
19	40	3.209898071048011e-13
19	41	2.0412002779399984e-07
20	39	3.71887819e-10
20	40	0.024141
20	41	3.5e-323
20	42	2.6198000014853e-11
20	43	2.734597535000107e-11
20	44	1.6190000781186408e-05
20	46	1.2745e-24
20	48	4.3476e-28
21	45	5.0071971000031195e-08
22	46	6.27410057826e-12
22	47	3.938415043001935e-10
22	48	0.00034819173556950003
22	49	6.31320800028979e-06
22	50	1.2631039995e-23
23	50	3.484399999959997e-18
23	51	1.09840330173553e-08
24	50	2.2204e-10
24	52	0.0050154362575495
24	53	1.3807490000116922e-05
24	54	5.269294302288598e-17
25	53	1.32e-321
25	55	5.745126860004765e-05
26	54	8.088300000023045e-06
26	56	0.0817019554623098
26	57	0.000229358420200476
26	58	1.2758369130000463e-15
26	60	9.24e-322
27	59	7.672700008089901e-07
28	58	4.5093919987242e-06
28	59	2.5e-323
28	60	2.154607020000001e-06
28	61	3.797614888e-09
28	62	1.2569567616200002e-09
28	64	2.2969635e-22
29	63	3.9824833e-11
29	65	4.121600063639e-14
30	64	6.8934999999757234e-12
30	66	8.66950000009234e-18
