Z	A	M
6	12	0.049495
6	13	1.7818e-06
7	13	3.8143e-11
7	14	0.00016621
7	15	1.3835e-07
7	16	2.5754e-16
8	15	1.304e-08
8	16	0.29141
8	17	0.00012195
8	18	1.4894e-07
8	19	1.1419e-11
9	17	1.9649e-19
9	18	1.4228e-07
9	19	5.2174e-09
9	20	5.4981e-11
10	19	9.6985e-12
10	20	0.0055025
10	21	2.2037e-05
10	22	0.0024034
10	23	3.1234e-06
11	21	4.0585e-10
11	22	2.8154e-08
11	23	0.00065936
11	24	2.3072e-05
12	23	2.694e-07
12	24	0.0046128
12	25	0.00081438
12	26	0.00040635
12	27	2.6532e-06
13	25	4.5406e-12
13	26	5.8878e-06
13	27	0.00066063
13	28	2.0674e-06
14	27	2.7133e-07
14	28	0.2491
14	29	0.0010231
14	30	0.0021823
14	31	6.9372e-08
14	32	1.3004e-09
14	33	6.1082e-13
15	30	2.295e-06
15	31	0.00060142
15	32	7.1346e-07
15	33	6.8593e-07
15	34	3.1706e-11
16	31	1.0193e-07
16	32	0.12172
16	33	0.00043095
16	34	0.0024138
16	35	4.6395e-07
16	36	3.6056e-07
16	37	3.0236e-14
17	35	0.00011799
17	36	1.5904e-06
17	37	1.5594e-06
17	38	1.5366e-11
18	35	1.8937e-09
18	36	0.01846
18	37	2.2967e-05
18	38	0.00080461
18	39	1.0243e-08
18	40	9.1773e-09
18	41	8.9619e-13
19	39	7.1224e-05
19	40	7.3008e-08
19	41	8.3435e-09
19	42	2.8593e-11
19	43	1.0264e-12
19	44	1.2516e-14
20	39	7.1647e-12
20	40	0.012925
20	41	4.6352e-06
20	42	3.0099e-05
20	43	1.4701e-07
20	44	1.796e-07
20	45	4.9425e-10
20	46	3.8389e-10
20	47	5.3075e-13
20	48	3.909e-15
20	49	2.0573e-22
21	43	2.305e-09
21	44	9.6702e-09
21	45	1.1278e-07
21	46	6.4927e-09
21	47	6.1284e-10
21	48	1.1895e-11
21	49	1.8047e-13
21	50	6.9058e-19
21	51	1.5789e-21
22	43	6.5403e-18
22	44	5.3573e-06
22	45	1.9602e-07
22	46	1.065e-05
22	47	2.3128e-07
22	48	1.9632e-07
22	49	4.9502e-09
22	50	1.9095e-09
22	51	1.0849e-14
22	52	3.8416e-17
22	53	7.7127e-23
22	54	6.7889e-24
23	47	1.1933e-07
23	48	3.718e-08
23	49	1.24e-07
23	50	6.8435e-09
23	51	9.5044e-09
23	52	2.8754e-12
23	53	1.2514e-13
23	54	2.3917e-19
23	55	4.3012e-19
23	56	1.1721e-24
24	47	1.5289e-17
24	48	5.9006e-05
24	49	9.2836e-06
24	50	0.00023716
24	51	1.2152e-06
24	52	1.0021e-05
24	53	1.4448e-09
24	54	3.1772e-10
24	55	6.0004e-11
24	56	3.7822e-11
24	57	3.7567e-12
24	58	2.4516e-12
25	51	2.8664e-05
25	52	7.6344e-07
25	53	1.1781e-05
25	54	2.4758e-08
25	55	6.2856e-09
25	56	4.9615e-11
26	51	8.1603e-20
26	52	0.00077939
26	53	0.00016344
26	54	0.017653
26	55	6.0426e-05
26	56	0.00031453
26	57	4.9973e-05
26	58	5.8109e-05
26	59	2.6518e-05
26	60	2.7412e-05
26	61	3.8429e-06
26	62	2.8709e-06
27	54	2.7335e-20
27	55	0.00088421
27	56	5.8821e-06
27	57	8.1321e-06
27	58	8.4783e-08
27	59	5.6104e-06
27	60	3.3297e-06
27	61	6.7221e-06
27	62	1.1267e-06
28	54	4.3136e-29
28	55	2.9693e-25
28	56	0.011286
28	57	0.00032419
28	58	0.0011623
28	59	3.2885e-06
28	60	0.00011386
28	61	7.5598e-06
28	62	0.00022684
29	58	2.8707e-12
29	59	6.7394e-09
29	60	1.5642e-09
29	61	4.322e-09
29	62	3.7686e-08
29	63	7.0878e-06
29	64	6.3018e-07
29	65	1.016e-05
29	66	1.0772e-08
30	59	1.0949e-27
30	60	7.6539e-08
30	61	2.4843e-09
30	62	2.0982e-08
30	63	3.5932e-10
30	64	1.5751e-05
30	65	1.5238e-06
30	66	7.1868e-05
