Z	A	M
6	12	0.0020782
6	13	5.2136e-09
7	13	5.2665e-07
7	14	1.3325e-08
7	15	9.1109e-08
7	16	4.0023e-24
8	15	1.6649e-06
8	16	0.094067
8	17	2.8093e-10
8	18	2.8125e-14
8	19	6.4647e-24
9	17	2.8255e-10
9	18	2.8445e-11
9	19	8.7218e-11
9	20	7.7315e-20
10	19	1.9681e-10
10	20	0.001894
10	21	6.409e-09
10	22	6.1913e-11
10	23	2.5455e-18
11	21	1.2822e-08
11	22	4.6647e-09
11	23	2.6119e-06
11	24	4.3221e-13
12	23	2.3166e-06
12	24	0.0078552
12	25	1.4449e-06
12	26	2.0398e-07
12	27	4.2493e-14
13	25	1.067e-06
13	26	1.0248e-06
13	27	3.6403e-05
13	28	3.7494e-11
14	27	5.7987e-06
14	28	0.26399
14	29	2.7371e-05
14	30	1.6017e-06
14	31	2.419e-13
14	32	2.3206e-17
14	33	7.9917e-25
15	30	1.4442e-05
15	31	6.4122e-05
15	32	1.594e-11
15	33	1.3025e-11
15	34	4.5449e-18
16	31	6.1944e-06
16	32	0.1546
16	33	3.9805e-05
16	34	9.7256e-09
16	35	1.8705e-12
16	36	3.9672e-14
16	37	1.108e-21
17	35	2.3836e-06
17	36	1.268e-10
17	37	7.3319e-11
17	38	2.5734e-17
18	35	7.8411e-08
18	36	0.032225
18	37	4.7855e-06
18	38	9.2491e-10
18	39	4.4344e-14
18	40	1.0564e-15
18	41	4.2588e-21
19	39	5.5624e-07
19	40	2.1198e-12
19	41	4.8862e-14
19	42	4.485e-19
19	43	1.3011e-22
19	44	5.6581e-27
20	39	4.54e-10
20	40	0.032066
20	41	5.3353e-07
20	42	1.746e-10
20	43	2.4214e-13
20	44	2.0867e-15
20	45	4.7059e-19
20	46	4.0822e-21
20	47	1.8198e-25
20	48	4.2745e-28
20	49	4.4092e-29
21	43	6.3611e-11
21	44	8.7907e-13
21	45	3.4225e-11
21	46	2.0207e-17
21	47	3.4076e-20
21	48	1.0124e-23
21	49	1.0003e-26
21	50	4.502e-29
21	51	4.5891e-29
22	43	2.5077e-17
22	44	2.1182e-05
22	45	7.1933e-08
22	46	1.4674e-11
22	47	2.4702e-12
22	48	1.4005e-12
22	49	2.6013e-16
22	50	3.018e-20
22	51	2.2157e-24
22	52	7.1713e-28
22	53	4.7691e-29
22	54	4.8595e-29
23	47	8.506e-10
23	48	2.4006e-08
23	49	2.3662e-08
23	50	4.4017e-17
23	51	5.6814e-17
23	52	1.9917e-20
23	53	3.8101e-24
23	54	3.0444e-28
23	55	6.2534e-27
23	56	5.0412e-29
24	47	3.6057e-15
24	48	0.00056471
24	49	1.0124e-05
24	50	9.8348e-10
24	51	1.052e-10
24	52	1.2739e-11
24	53	3.8468e-16
24	54	5.8934e-20
24	55	7.1726e-24
24	56	2.7686e-27
24	57	5.1334e-29
24	58	5.2191e-29
25	51	4.9525e-08
25	52	1.8335e-06
25	53	7.0181e-07
25	54	2.6043e-16
25	55	1.0031e-16
25	56	1.3183e-21
26	51	4.1944e-17
26	52	0.011811
26	53	5.8784e-05
26	54	2.428e-05
26	55	1.0206e-08
26	56	7.0607e-12
26	57	1.2818e-15
26	58	3.4506e-19
26	59	3.0514e-23
26	60	8.0789e-27
26	61	5.4892e-29
26	62	5.579e-29
27	54	3.2452e-17
27	55	0.0001387
27	56	2.9135e-06
27	57	2.7336e-08
27	58	1.7307e-14
27	59	5.0751e-15
27	60	1.5357e-21
27	61	3.8053e-25
27	62	1.5462e-28
28	54	4.8573e-29
28	55	2.0849e-18
28	56	0.29738
28	57	0.00079136
28	58	1.9091e-05
28	59	4.7464e-07
28	60	2.2916e-10
28	61	6.0181e-14
28	62	1.1997e-16
29	58	1.7623e-07
29	59	6.6227e-06
29	60	9.8633e-08
29	61	3.267e-10
29	62	2.6827e-14
29	63	1.6932e-14
29	64	1.8519e-21
29	65	4.0055e-22
29	66	2.2903e-26
30	59	1.709e-22
30	60	4.4107e-06
30	61	4.7887e-09
30	62	5.2794e-10
30	63	1.4461e-11
30	64	8.2388e-13
30	65	3.6977e-15
30	66	4.4649e-18
