6	12	0.0238
6	13	2.48e-08
7	14	5.15e-06
7	15	7.82e-09
8	16	0.0357
8	17	7.19e-07
8	18	1.14e-08
9	19	9.97e-11
10	20	0.00238
10	21	5.66e-07
10	22	0.00117
11	23	4e-05
12	24	0.00298
12	25	5.32e-05
12	26	7.34e-05
13	27	0.000204
14	28	0.0151
14	29	0.000172
14	30	0.000318
15	31	7.67e-05
16	32	0.00499
16	33	2.38e-05
16	34	0.000234
16	36	3.03e-08
17	35	1.49e-05
17	37	1.75e-06
18	36	0.000735
18	38	9.81e-05
18	40	7.55e-10
19	39	5.2e-06
19	41	2.69e-07
20	40	0.000612
20	42	2.03e-06
20	43	3.78e-09
20	44	4.83e-07
20	46	1.22e-12
20	48	1.92e-15
21	45	8.45e-09
22	46	9.66e-07
22	47	3.38e-08
22	48	1.57e-05
22	49	1.37e-06
22	50	4.41e-08
23	50	5.01e-10
23	51	7.61e-06
24	50	3.04e-05
24	52	0.000606
24	53	0.000118
24	54	1.68e-06
25	55	0.00176
26	54	0.013
26	56	0.0756
26	57	0.00282
26	58	1.18e-05
27	59	7.82e-05
28	58	0.0116
28	60	0.00064
28	61	5.36e-06
28	62	4.6e-05
28	64	6.64e-09
29	63	5.24e-08
29	65	1.01e-08
30	64	1.66e-07
30	66	2.18e-07
30	67	1.5e-10
30	68	1.04e-10
30	70	5.32e-16
