Z	A	M
6	12	0.00077955
6	13	2.6743e-11
7	13	1.5758e-12
7	14	7.9915e-10
7	15	8.2588e-12
7	16	1.3559e-25
8	15	1.4261e-10
8	16	0.051548
8	17	2.4654e-10
8	18	6.1227e-14
8	19	4.8233e-21
9	17	2.8089e-18
9	18	1.0944e-11
9	19	1.8107e-12
9	20	5.5143e-17
10	19	1.4677e-13
10	20	0.00047523
10	21	1.9614e-08
10	22	1.8451e-05
10	23	1.904e-15
11	21	1.9427e-12
11	22	1.9524e-09
11	23	2.9e-06
11	24	1.8195e-10
12	23	1.3003e-07
12	24	0.00057933
12	25	3.5312e-06
12	26	6.6533e-06
12	27	2.1012e-10
13	25	6.3235e-13
13	26	7.2502e-07
13	27	6.3562e-05
13	28	2.2746e-08
14	27	2.7772e-08
14	28	0.1646
14	29	0.00016519
14	30	0.00024243
14	31	4.2331e-09
14	32	2.555e-11
14	33	9.5909e-18
15	30	9.4942e-07
15	31	0.00012921
15	32	6.7572e-08
15	33	5.5816e-08
15	34	1.4583e-12
16	31	8.1608e-08
16	32	0.10577
16	33	0.00015892
16	34	0.0013691
16	35	8.9108e-08
16	36	2.7228e-08
16	37	1.0997e-14
17	35	8.418e-05
17	36	3.0672e-07
17	37	2.7407e-07
17	38	6.0126e-12
18	35	1.7746e-08
18	36	0.02256
18	37	2.2018e-05
18	38	0.00097879
18	39	5.0039e-09
18	40	1.0322e-09
18	41	5.4966e-13
19	39	8.3902e-05
19	40	2.9905e-08
19	41	2.1343e-09
19	42	7.2619e-12
19	43	2.1421e-13
19	44	5.9876e-15
20	39	1.0667e-10
20	40	0.022329
20	41	5.5494e-06
20	42	3.6055e-05
20	43	6.3487e-08
20	44	3.8856e-08
20	45	1.0412e-10
20	46	3.5053e-11
20	47	8.2185e-14
20	48	3.2545e-16
20	49	7.9179e-21
21	43	2.4802e-07
21	44	7.357e-09
21	45	4.3354e-08
21	46	1.1003e-09
21	47	7.2612e-11
21	48	1.3193e-12
21	49	1.6136e-14
21	50	9.6116e-18
21	51	7.3121e-20
22	43	6.551e-14
22	44	2.2787e-05
22	45	2.868e-07
22	46	1.4857e-05
22	47	2.5862e-07
22	48	1.5277e-07
22	49	1.9077e-09
22	50	5.3059e-10
22	51	4.7229e-14
22	52	2.7741e-16
22	53	6.3568e-21
22	54	1.9609e-23
23	47	2.8223e-07
23	48	6.9454e-08
23	49	1.8465e-07
23	50	3.5353e-09
23	51	8.4722e-09
23	52	7.6968e-12
23	53	1.342e-13
23	54	5.0774e-18
23	55	2.6067e-19
23	56	1.179e-28
24	47	3.4721e-14
24	48	0.00041425
24	49	2.814e-05
24	50	0.00020466
24	51	1.3391e-06
24	52	9.2642e-06
24	53	2.6788e-09
24	54	1.7408e-10
24	55	1.9808e-13
24	56	1.5617e-12
24	57	1.0529e-15
24	58	4.4802e-13
25	51	7.4329e-05
25	52	2.2472e-06
25	53	1.6345e-05
25	54	3.1622e-08
25	55	1.1179e-08
25	56	9.4358e-12
26	51	5.2757e-18
26	52	0.0086952
26	53	0.00078001
26	54	0.023133
26	55	3.7141e-05
26	56	9.8569e-05
26	57	1.7954e-08
26	58	4.105e-08
26	59	7.0656e-09
26	60	3.4709e-07
26	61	7.1571e-10
26	62	3.1063e-08
27	54	7.4384e-20
27	55	0.0043122
27	56	1.5784e-05
27	57	6.2535e-06
27	58	1.7883e-08
27	59	1.357e-07
27	60	2.2537e-07
27	61	6.4951e-07
27	62	1.0856e-07
28	54	5.3973e-29
28	55	5.0914e-22
28	56	0.54684
28	57	0.011133
28	58	0.01594
28	59	2.9065e-05
28	60	5.5252e-05
28	61	7.6773e-07
28	62	2.7441e-05
29	58	1.3594e-07
29	59	0.0003893
29	60	0.00015378
29	61	1.8237e-05
29	62	2.4598e-07
29	63	1.4701e-06
29	64	3.699e-07
29	65	1.1002e-06
29	66	2.6681e-08
30	59	6.9103e-25
30	60	0.0077033
30	61	0.00027193
30	62	0.0023882
30	63	7.3457e-07
30	64	2.9195e-06
30	65	4.3921e-07
30	66	2.518e-05
