Z	A	M
6	12	0.00059683
6	13	3.4446e-12
7	13	5.9192e-12
7	14	1.1119e-10
7	15	3.3539e-12
7	16	1.4249e-28
8	15	5.9212e-11
8	16	0.028353
8	17	1.0206e-11
8	18	2.1187e-15
8	19	7.1871e-24
9	17	1.2629e-17
9	18	5.4542e-13
9	19	1.0733e-13
9	20	1.2336e-18
10	19	5.2806e-15
10	20	8.443e-05
10	21	2.0966e-09
10	22	1.845e-05
10	23	5.5896e-17
11	21	9.845e-14
11	22	2.9885e-10
11	23	3.9999e-07
11	24	1.1186e-11
12	23	2.2016e-08
12	24	0.00017319
12	25	4.3003e-07
12	26	8.396e-07
12	27	1.1402e-11
13	25	1.7605e-12
13	26	1.3364e-07
13	27	1.3545e-05
13	28	2.4191e-09
14	27	2.8518e-08
14	28	0.11523
14	29	4.4101e-05
14	30	4.0074e-05
14	31	3.6822e-10
14	32	1.7518e-12
14	33	1.5128e-20
15	30	4.3679e-07
15	31	3.2759e-05
15	32	1.1008e-08
15	33	8.057e-09
15	34	9.3371e-14
16	31	1.1286e-07
16	32	0.072111
16	33	5.2467e-05
16	34	0.0003058
16	35	1.1251e-08
16	36	2.1714e-09
16	37	2.4606e-17
17	35	2.7694e-05
17	36	6.2969e-08
17	37	5.1663e-08
17	38	2.8643e-13
18	35	2.5577e-08
18	36	0.01529
18	37	9.0835e-06
18	38	0.00025145
18	39	9.8631e-10
18	40	9.7959e-11
18	41	1.8561e-14
19	39	3.3248e-05
19	40	6.4847e-09
19	41	4.5062e-10
19	42	4.6992e-13
19	43	7.5336e-15
19	44	1.5687e-17
20	39	1.5309e-10
20	40	0.015032
20	41	2.5472e-06
20	42	1.0258e-05
20	43	1.582e-08
20	44	5.3305e-09
20	45	9.4412e-12
20	46	2.1741e-12
20	47	4.3044e-15
20	48	1.1531e-17
20	49	3.2178e-23
21	43	3.2218e-07
21	44	2.4002e-09
21	45	8.6107e-09
21	46	1.0357e-10
21	47	6.0949e-12
21	48	7.2446e-14
21	49	6.6737e-16
21	50	7.5713e-20
21	51	6.0287e-23
22	43	8.9817e-14
22	44	2.2058e-05
22	45	1.4998e-07
22	46	4.2838e-06
22	47	5.5874e-08
22	48	2.5605e-08
22	49	2.36e-10
22	50	4.4195e-11
22	51	6.1211e-15
22	52	2.7312e-17
22	53	2.8805e-22
22	54	7.2976e-26
23	47	1.9601e-07
23	48	3.2582e-08
23	49	6.8098e-08
23	50	5.0535e-10
23	51	1.514e-09
23	52	1.2079e-12
23	53	1.3524e-14
23	54	5.6246e-19
23	55	2.3481e-21
23	56	6.1681e-29
24	47	4.9595e-14
24	48	0.00035376
24	49	1.6526e-05
24	50	7.585e-05
24	51	3.6445e-07
24	52	1.3675e-06
24	53	4.1992e-10
24	54	2.3618e-11
24	55	6.8332e-16
24	56	5.7203e-16
24	57	1.8662e-19
24	58	6.4841e-16
25	51	3.9103e-05
25	52	1.7091e-06
25	53	7.2522e-06
25	54	5.8116e-09
25	55	1.8099e-09
25	56	9.0294e-14
26	51	8.3197e-18
26	52	0.0073623
26	53	0.00046073
26	54	0.0082045
26	55	8.7719e-06
26	56	1.8661e-05
26	57	3.7297e-09
26	58	4.7436e-09
26	59	2.6879e-11
26	60	5.3524e-11
26	61	3.1137e-15
26	62	2.7141e-13
27	54	1.7822e-20
27	55	0.0022599
27	56	1.488e-05
27	57	2.0657e-06
27	58	4.6408e-09
27	59	2.3628e-08
27	60	1.5343e-09
27	61	4.925e-09
27	62	2.3457e-11
28	54	5.9368e-29
28	55	6.7282e-22
28	56	0.77884
28	57	0.014467
28	58	0.012093
28	59	3.8998e-05
28	60	1.4372e-05
28	61	1.0102e-07
28	62	4.6674e-06
29	58	3.5355e-07
29	59	0.00052962
29	60	0.00040266
29	61	3.0877e-05
29	62	3.5185e-07
29	63	2.58e-07
29	64	6.6712e-08
29	65	1.3135e-07
29	66	2.6965e-09
30	59	1.6653e-24
30	60	0.015748
30	61	0.00044753
30	62	0.0024652
30	63	5.6627e-07
30	64	6.7547e-07
30	65	8.0478e-08
30	66	5.4735e-06
