Z	A	M
6	12	0.0069313
6	13	3.9279e-09
7	13	1.3529e-12
7	14	4.7104e-07
7	15	7.2388e-10
7	16	3.0251e-19
8	15	5.0775e-09
8	16	0.18905
8	17	1.596e-07
8	18	4.2625e-10
8	19	8.2261e-15
9	17	8.8134e-20
9	18	2.0831e-09
9	19	9.3895e-11
9	20	2.8727e-13
10	19	2.1112e-11
10	20	0.0066375
10	21	4.8624e-07
10	22	5.5333e-05
10	23	4.3837e-10
11	21	1.0489e-10
11	22	2.2859e-08
11	23	2.7722e-05
11	24	6.674e-08
12	23	2.4485e-06
12	24	0.011123
12	25	3.2624e-05
12	26	5.3413e-05
12	27	5.6859e-08
13	25	6.062e-12
13	26	1.1837e-05
13	27	0.00068444
13	28	1.6069e-07
14	27	5.6081e-07
14	28	0.2905
14	29	0.00070255
14	30	0.00087408
14	31	8.0095e-09
14	32	1.1415e-10
14	33	3.1114e-14
15	30	1.0795e-05
15	31	0.00039433
15	32	1.4367e-07
15	33	1.2835e-07
15	34	3.9396e-12
16	31	1.2846e-07
16	32	0.16336
16	33	0.00046352
16	34	0.001877
16	35	7.2167e-08
16	36	2.5362e-08
16	37	2.206e-14
17	35	0.00012512
17	36	5.954e-07
17	37	5.1383e-07
17	38	1.7631e-12
18	35	1.1531e-08
18	36	0.031679
18	37	3.3798e-05
18	38	0.00092269
18	39	3.2555e-09
18	40	5.3568e-10
18	41	4.2042e-14
19	39	9.2095e-05
19	40	2.5947e-08
19	41	2.486e-09
19	42	1.4562e-12
19	43	3.2291e-14
19	44	5.8102e-16
20	39	5.6588e-11
20	40	0.028991
20	41	7.1107e-06
20	42	3.0156e-05
20	43	5.8902e-08
20	44	3.6658e-08
20	45	3.0469e-11
20	46	5.4093e-12
20	47	2.0909e-15
20	48	3.544e-18
20	49	9.541e-23
21	43	4.3639e-09
21	44	9.3414e-09
21	45	4.1345e-08
21	46	5.1125e-10
21	47	2.1585e-11
21	48	8.1207e-14
21	49	6.7264e-16
21	50	5.5353e-20
21	51	3.0241e-22
22	43	2.2552e-18
22	44	1.6258e-05
22	45	3.3663e-07
22	46	1.1993e-05
22	47	1.75e-07
22	48	1.1589e-07
22	49	1.0938e-09
22	50	1.785e-10
22	51	1.4809e-15
22	52	1.8732e-18
22	53	1.8178e-22
22	54	1.7023e-23
23	47	1.1705e-07
23	48	5.4443e-08
23	49	1.2558e-07
23	50	2.3383e-09
23	51	7.477e-09
23	52	1.6647e-12
23	53	8.0835e-15
23	54	4.4383e-19
23	55	8.4443e-19
23	56	3.0162e-25
24	47	1.5698e-16
24	48	0.00021911
24	49	1.5511e-05
24	50	0.00010873
24	51	7.7511e-07
24	52	3.5707e-06
24	53	1.3064e-09
24	54	1.3174e-10
24	55	1.0212e-11
24	56	1.1502e-11
24	57	6.0319e-13
24	58	2.8576e-12
25	51	3.2395e-05
25	52	9.0437e-07
25	53	6.4169e-06
25	54	1.3459e-08
25	55	5.4483e-09
25	56	2.935e-11
26	51	1.0913e-18
26	52	0.0029743
26	53	0.00028537
26	54	0.0099766
26	55	2.028e-05
26	56	5.8594e-05
26	57	1.2477e-07
26	58	1.0137e-06
26	59	1.1081e-06
26	60	3.7977e-06
26	61	3.7378e-07
26	62	4.7264e-07
27	54	1.0217e-19
27	55	0.0013024
27	56	3.8765e-06
27	57	3.2234e-06
27	58	5.2485e-08
27	59	1.7639e-06
27	60	2.2034e-06
27	61	1.8529e-06
27	62	7.4915e-07
28	54	4.3124e-29
28	55	2.6731e-24
28	56	0.048458
28	57	0.00059474
28	58	0.00080094
28	59	2.3835e-06
28	60	0.00011029
28	61	6.3452e-06
28	62	5.8186e-05
29	58	1.1429e-13
29	59	8.7333e-10
29	60	5.593e-10
29	61	5.2017e-08
29	62	3.0918e-07
29	63	7.5987e-06
29	64	1.0918e-06
29	65	1.4028e-06
29	66	1.2166e-08
30	59	7.1404e-28
30	60	7.8549e-11
30	61	9.0372e-12
30	62	6.5693e-09
30	63	9.6569e-09
30	64	2.8021e-05
30	65	3.0606e-06
30	66	5.6114e-05
