6	12	0.0431
6	13	3.06e-08
7	14	6.37e-06
7	15	9.52e-09
8	16	0.0599
8	17	9.03e-07
8	18	1.35e-08
9	19	1.23e-10
10	20	0.00305
10	21	7.16e-07
10	22	0.00215
11	23	5.06e-05
12	24	0.00394
12	25	6.8e-05
12	26	9.62e-05
13	27	0.000261
14	28	0.0248
14	29	0.000234
14	30	0.000433
15	31	0.000103
16	32	0.00859
16	33	3.52e-05
16	34	0.000368
16	36	4.14e-08
17	35	2.08e-05
17	37	2.78e-06
18	36	0.00132
18	38	0.000159
18	40	1.02e-09
19	39	8.21e-06
19	41	4.31e-07
20	40	0.00114
20	42	3.25e-06
20	43	5.36e-09
20	44	8.98e-07
20	46	1.97e-12
20	48	5.29e-15
21	45	1.4e-08
22	46	1.57e-06
22	47	5.66e-08
22	48	3.09e-05
22	49	2.68e-06
22	50	1.24e-07
23	50	9.42e-10
23	51	1.5e-05
24	50	5.4e-05
24	52	0.00128
24	53	0.00024
24	54	4.18e-06
25	55	0.00367
26	54	0.025
26	56	0.162
26	57	0.00577
26	58	3.01e-05
27	59	0.000131
28	58	0.0222
28	60	0.0011
28	61	8.49e-06
28	62	7.99e-05
28	64	1.82e-08
29	63	8.84e-08
29	65	1.52e-08
30	64	2.45e-07
30	66	3.2e-07
30	67	2.18e-10
30	68	1.68e-10
30	70	1.39e-15
