Z	A	M
6	12	0.0027208
6	13	4.1815e-10
7	13	3.4828e-14
7	14	2.6131e-08
7	15	4.1691e-11
7	16	3.5806e-23
8	15	5.1212e-10
8	16	0.16923
8	17	1.1349e-08
8	18	9.4817e-12
8	19	1.0331e-17
9	17	9.6178e-21
9	18	3.0824e-10
9	19	3.8326e-11
9	20	9.049e-15
10	19	5.1076e-13
10	20	0.0028957
10	21	3.5337e-07
10	22	0.00010295
10	23	3.1514e-13
11	21	7.9046e-12
11	22	1.1209e-08
11	23	1.9817e-05
11	24	7.4412e-09
12	23	3.4208e-07
12	24	0.0026617
12	25	4.4575e-05
12	26	6.8665e-05
12	27	1.836e-08
13	25	2.9986e-13
13	26	3.6912e-06
13	27	0.00040469
13	28	3.7439e-07
14	27	7.7474e-08
14	28	0.22807
14	29	0.00084912
14	30	0.0015837
14	31	7.6936e-08
14	32	1.222e-09
14	33	1.0857e-14
15	30	2.6971e-06
15	31	0.00048285
15	32	6.2392e-07
15	33	5.2453e-07
15	34	5.2589e-11
16	31	1.0046e-07
16	32	0.14667
16	33	0.00037737
16	34	0.0027095
16	35	7.7907e-07
16	36	4.3178e-07
16	37	1.4339e-13
17	35	0.00016905
17	36	1.5587e-06
17	37	1.4675e-06
17	38	8.1415e-11
18	35	1.0758e-08
18	36	0.030507
18	37	3.0081e-05
18	38	0.0013004
18	39	2.2169e-08
18	40	1.2015e-08
18	41	7.4261e-12
19	39	0.00011459
19	40	1.139e-07
19	41	1.0013e-08
19	42	1.0246e-10
19	43	4.719e-12
19	44	1.8931e-13
20	39	6.4502e-11
20	40	0.029909
20	41	7.7587e-06
20	42	5.7032e-05
20	43	1.8178e-07
20	44	1.7459e-07
20	45	6.317e-10
20	46	4.5143e-10
20	47	1.317e-12
20	48	1.0198e-14
20	49	3.2849e-20
21	43	5.2347e-09
21	44	1.4682e-08
21	45	1.1849e-07
21	46	6.4376e-09
21	47	7.1934e-10
21	48	2.1722e-11
21	49	4.3804e-13
21	50	4.735e-17
21	51	3.2599e-19
22	43	3.5685e-18
22	44	1.9141e-05
22	45	3.7315e-07
22	46	1.9685e-05
22	47	3.7971e-07
22	48	2.5866e-07
22	49	4.9368e-09
22	50	2.0738e-09
22	51	5.6367e-14
22	52	6.9406e-16
22	53	7.5088e-21
22	54	2.7014e-22
23	47	2.2532e-07
23	48	1.0701e-07
23	49	2.2972e-07
23	50	7.0022e-09
23	51	1.2454e-08
23	52	6.6727e-12
23	53	2.8014e-13
23	54	6.4423e-18
23	55	2.6452e-18
23	56	2.0337e-24
24	47	4.2716e-16
24	48	0.00043817
24	49	3.1448e-05
24	50	0.00025276
24	51	1.4369e-06
24	52	6.8947e-06
24	53	1.7509e-09
24	54	2.0638e-10
24	55	9.7312e-12
24	56	6.3277e-11
24	57	2.2887e-13
24	58	4.813e-12
25	51	8.172e-05
25	52	2.5925e-06
25	53	1.6054e-05
25	54	2.2695e-08
25	55	7.7178e-09
25	56	1.1908e-10
26	51	5.2601e-18
26	52	0.0090948
26	53	0.00082953
26	54	0.028092
26	55	3.9113e-05
26	56	0.00010312
26	57	3.6011e-08
26	58	8.4581e-07
26	59	2.7859e-07
26	60	1.0582e-05
26	61	1.0955e-07
26	62	1.4318e-06
27	54	2.8312e-19
27	55	0.0044105
27	56	1.406e-05
27	57	6.328e-06
27	58	3.379e-08
27	59	2.2596e-06
27	60	3.1635e-06
27	61	1.1211e-05
27	62	1.3732e-06
28	54	4.8512e-29
28	55	1.5658e-23
28	56	0.22973
28	57	0.0024973
28	58	0.0027405
28	59	2.6005e-06
28	60	0.00012349
28	61	7.8183e-06
28	62	0.00019097
29	58	7.5883e-13
29	59	4.3559e-09
29	60	4.8426e-10
29	61	4.6069e-09
29	62	3.5368e-08
29	63	6.9678e-06
29	64	1.5532e-06
29	65	1.0762e-05
29	66	8.4466e-08
30	59	7.4471e-28
30	60	5.7644e-10
30	61	4.1297e-11
30	62	1.0589e-09
30	63	2.3946e-10
30	64	9.1893e-06
30	65	1.2253e-06
30	66	6.1765e-05
