6	12	0.00316
6	13	2.72e-10
7	14	7.22e-08
7	15	8.73e-08
8	16	0.0947
8	17	5.43e-09
8	18	9.93e-10
9	19	4.79e-11
10	20	0.00374
10	21	6.93e-09
10	22	1.71e-07
11	23	1.72e-05
12	24	0.029
12	25	8.99e-07
12	26	1.04e-06
13	27	8.71e-05
14	28	0.289
14	29	0.000135
14	30	1.84e-05
15	31	3.54e-05
16	32	0.115
16	33	4.57e-05
16	34	7.14e-06
16	36	1.73e-11
17	35	5.65e-06
17	37	3.52e-06
18	36	0.0204
18	38	5.4e-06
18	40	5.11e-14
19	39	3.57e-06
19	41	4.92e-07
20	40	0.0177
20	42	8.87e-08
20	43	6.23e-09
20	44	1.27e-05
20	46	5.82e-13
20	48	4.82e-15
21	45	3.94e-08
22	46	2.19e-07
22	47	9.9e-08
22	48	0.000387
22	49	6.83e-06
22	50	2.46e-07
23	50	2.28e-09
23	51	2.62e-05
24	50	8.59e-05
24	52	0.00964
24	53	0.000627
24	54	1.05e-05
25	55	0.00784
26	54	0.0662
26	56	0.672
26	57	0.0128
26	58	7.7e-05
27	59	0.000753
28	58	0.0501
28	60	0.00536
28	61	2.71e-05
28	62	0.000125
28	64	3.63e-08
29	63	1.29e-05
29	65	1.45e-07
30	64	2.64e-05
30	66	4.37e-07
30	67	1.73e-10
30	68	1.51e-10
30	70	2.09e-15
