6	12	0.00905
6	13	5.05e-08
7	14	8.46e-06
7	15	1.03e-08
8	16	0.0563
8	17	1.16e-06
8	18	1.11e-08
9	19	1.17e-10
10	20	0.00375
10	21	8.81e-07
10	22	0.000287
11	23	6.09e-05
12	24	0.00853
12	25	8.92e-05
12	26	0.000134
13	27	0.000456
14	28	0.119
14	29	0.000568
14	30	0.00123
15	31	0.000287
16	32	0.0479
16	33	0.000142
16	34	0.00157
16	36	1.65e-07
17	35	8.27e-05
17	37	1.34e-05
18	36	0.00803
18	38	0.000718
18	40	3.13e-09
19	39	4.12e-05
19	41	2.3e-06
20	40	0.00709
20	42	1.55e-05
20	43	2.63e-08
20	44	5.24e-06
20	46	2.66e-11
20	48	7.61e-15
21	45	8.56e-08
22	46	8.01e-06
22	47	3.01e-07
22	48	0.000167
22	49	1.29e-05
22	50	1.33e-07
23	50	1.94e-09
23	51	5.01e-05
24	50	0.000184
24	52	0.00456
24	53	0.000591
24	54	4.54e-06
25	55	0.0068
26	54	0.0384
26	56	0.98
26	57	0.0291
26	58	3.21e-05
27	59	0.000562
28	58	0.0698
28	60	0.00322
28	61	0.000102
28	62	0.00081
28	64	1.94e-08
29	63	5.59e-07
29	65	1.32e-07
30	64	2.09e-06
30	66	3.11e-06
30	67	1.77e-09
30	68	1.1e-09
30	70	1.52e-15
