6	12	0.289
6	13	1.11e-06
7	14	4.9e-05
7	15	7.68e-08
8	16	0.366
8	17	8.02e-06
8	18	1.4e-07
9	19	1.08e-09
10	20	0.0161
10	21	5.64e-06
10	22	0.0145
11	23	0.000378
12	24	0.0176
12	25	0.000445
12	26	0.000551
13	27	0.00126
14	28	0.0763
14	29	0.00104
14	30	0.00184
15	31	0.000436
16	32	0.024
16	33	0.000124
16	34	0.00126
16	36	1.71e-07
17	35	7.63e-05
17	37	8.39e-06
18	36	0.0034
18	38	0.000505
18	40	3.82e-09
19	39	2.44e-05
19	41	1.24e-06
20	40	0.00282
20	42	9.91e-06
20	43	1.53e-08
20	44	2.1e-06
20	46	5.47e-12
20	48	9.48e-17
21	45	3.7e-08
22	46	4.65e-06
22	47	1.54e-07
22	48	7.41e-05
22	49	7.06e-06
22	50	3.4e-10
23	50	2.09e-09
23	51	4.65e-05
24	50	0.00021
24	52	0.00354
24	53	0.000841
24	54	2.88e-06
25	55	0.0119
26	54	0.107
26	56	0.365
26	57	0.0138
26	58	6.8e-06
27	59	0.000607
28	58	0.0728
28	60	0.00567
28	61	1.43e-05
28	62	9.59e-05
28	64	1.72e-11
29	63	1.87e-07
29	65	2.38e-08
30	64	5.59e-07
30	66	5.64e-07
30	67	3.67e-10
30	68	2.22e-10
30	70	6.93e-22
