6	12	0.0106
6	13	5.57e-08
7	14	1.04e-05
7	15	1.29e-08
8	16	0.191
8	17	1.36e-06
8	18	1.44e-08
9	19	1.58e-10
10	20	0.0094
10	21	1.29e-06
10	22	0.000232
11	23	0.000109
12	24	0.0308
12	25	0.000175
12	26	0.000263
13	27	0.00148
14	28	0.361
14	29	0.00197
14	30	0.00453
15	31	0.00105
16	32	0.122
16	33	0.000547
16	34	0.00656
16	36	4.97e-07
17	35	0.000298
17	37	5.22e-05
18	36	0.0164
18	38	0.00298
18	40	9.87e-09
19	39	0.00016
19	41	8.93e-06
20	40	0.011
20	42	6.44e-05
20	43	9.21e-08
20	44	6.08e-06
20	46	8.43e-11
20	48	4.52e-15
21	45	2.48e-07
22	46	3.11e-05
22	47	8.46e-07
22	48	0.00015
22	49	1.62e-05
22	50	1.19e-09
23	50	6.11e-09
23	51	8.09e-05
24	50	0.000508
24	52	0.00478
24	53	0.00106
24	54	3.17e-06
25	55	0.0131
26	54	0.122
26	56	0.39
26	57	0.0145
26	58	7.02e-06
27	59	0.000623
28	58	0.0748
28	60	0.00579
28	61	1.48e-05
28	62	9.83e-05
28	64	1.78e-11
29	63	1.91e-07
29	65	2.41e-08
30	64	5.66e-07
30	66	5.74e-07
30	67	3.76e-10
30	68	2.29e-10
30	70	7.4e-22
