6	12	0.00129
6	13	2.44e-11
7	14	1.13e-09
7	15	6.56e-11
8	16	0.0549
8	17	4.95e-10
8	18	1.5e-11
9	19	7.92e-12
10	20	0.000551
10	21	6.2e-08
10	22	0.00013
11	23	3.26e-06
12	24	0.00115
12	25	1.25e-05
12	26	1.32e-05
13	26	7.33e-07
13	27	0.000149
14	28	0.223
14	29	0.000475
14	30	0.0013
15	31	0.000299
16	32	0.19
16	33	0.000344
16	34	0.00387
16	36	3.18e-07
17	35	0.000176
17	37	4.98e-05
18	36	0.0191
18	38	0.00272
18	40	9.53e-09
19	39	0.000164
19	40	6.35e-08
19	41	9.36e-09
20	40	0.0162
20	42	8.7e-05
20	43	9.5e-07
20	44	3.7e-06
20	46	4.9e-10
20	48	1.81e-14
21	45	4.89e-07
22	46	4.38e-05
22	47	5.51e-06
22	48	0.000369
22	49	3.14e-05
22	50	2.15e-09
23	50	9.96e-09
23	51	0.00013
24	50	0.000738
24	52	0.00533
24	53	4.79e-08
24	54	5.73e-07
25	55	0.00696
26	54	0.0741
26	56	0.68
26	57	0.026
26	58	2.97e-07
26	60	3e-17
27	59	1.81e-07
28	58	0.0748
28	60	0.00753
28	61	0.000425
28	62	0.00419
28	64	4.89e-14
29	63	4.2e-06
29	65	4.88e-06
30	64	1.99e-05
30	66	7.37e-05
30	67	1.56e-07
30	68	3.57e-08
30	70	2.66e-20
