6	12	0.00145
6	13	5.68e-11
7	14	6.52e-10
7	15	5.92e-11
8	16	0.0655
8	17	4.7e-10
8	18	5.78e-11
9	19	8.35e-12
10	20	0.000436
10	21	3.54e-07
10	22	0.000311
11	23	6.31e-06
12	24	0.0017
12	25	3.71e-05
12	26	6.44e-05
13	26	2.51e-07
13	27	0.000262
14	28	0.252
14	29	0.00188
14	30	0.00583
15	31	0.000876
16	32	0.0945
16	33	0.000619
16	34	0.0139
16	36	1.1e-05
17	35	0.000284
17	37	6.66e-05
18	36	0.0141
18	38	0.00752
18	40	2.27e-07
19	39	0.000188
19	40	1.5e-07
19	41	7.29e-08
20	40	0.0116
20	42	0.000181
20	43	7.9e-07
20	44	2.67e-06
20	46	1.86e-09
20	48	1.93e-12
21	45	5.88e-07
22	46	7.97e-05
22	47	6.47e-06
22	48	0.000252
22	49	3.87e-05
22	50	1.9e-08
23	50	1.1e-07
23	51	0.00024
24	50	0.0016
24	52	0.0073
24	53	1.4e-06
24	54	7.3e-06
25	55	0.0116
26	54	0.139
26	56	0.55
26	57	0.0291
26	58	1e-06
26	60	8.16e-16
27	59	7.35e-07
28	58	0.139
28	60	0.00414
28	61	0.000379
28	62	0.00695
28	64	1.92e-13
29	63	1.2e-05
29	65	5.51e-06
30	64	1.7e-05
30	66	0.000131
30	67	6.1e-07
30	68	9.41e-08
30	70	7.72e-24
