Z	A	M
6	12	0.003622
6	13	4.2743e-09
7	13	4.4175e-07
7	14	1.8101e-08
7	15	1.2661e-07
7	16	2.9242e-24
8	15	2.3288e-06
8	16	0.13096
8	17	3.8133e-10
8	18	3.8844e-14
8	19	5.3707e-24
9	17	1.4671e-10
9	18	4.0194e-11
9	19	1.8739e-10
9	20	1.4472e-19
10	19	4.2672e-10
10	20	0.0036437
10	21	8.5637e-09
10	22	1.2267e-10
10	23	4.4896e-18
11	21	1.2304e-08
11	22	9.1127e-09
11	23	4.9002e-06
11	24	8.9646e-13
12	23	4.2854e-06
12	24	0.013294
12	25	1.2729e-06
12	26	3.9859e-07
12	27	8.6383e-14
13	25	8.4921e-07
13	26	1.9468e-06
13	27	6.4681e-05
13	28	7.3736e-11
14	27	9.7896e-06
14	28	0.30495
14	29	4.4353e-05
14	30	2.8432e-06
14	31	4.7759e-13
14	32	4.2572e-17
14	33	1.6662e-24
15	30	2.2692e-05
15	31	8.9331e-05
15	32	2.841e-11
15	33	2.0281e-11
15	34	7.4223e-18
16	31	8.5818e-06
16	32	0.17093
16	33	5.6834e-05
16	34	1.7162e-08
16	35	3.0184e-12
16	36	6.1189e-14
16	37	1.9153e-21
17	35	2.45e-06
17	36	1.926e-10
17	37	1.0261e-10
17	38	3.6695e-17
18	35	7.78e-08
18	36	0.034323
18	37	5.9281e-06
18	38	1.321e-09
18	39	5.8966e-14
18	40	1.4204e-15
18	41	6.0528e-21
19	39	5.1715e-07
19	40	2.8283e-12
19	41	5.7092e-14
19	42	5.3108e-19
19	43	1.6333e-22
19	44	7.9925e-27
20	39	4.2093e-10
20	40	0.032745
20	41	5.6326e-07
20	42	2.6035e-10
20	43	3.1376e-13
20	44	2.7366e-15
20	45	5.847e-19
20	46	5.7905e-21
20	47	2.8733e-25
20	48	6.238e-28
20	49	4.1639e-29
21	43	6.3072e-11
21	44	1.0001e-12
21	45	3.4062e-11
21	46	2.5055e-17
21	47	4.2151e-20
21	48	1.3986e-23
21	49	1.0909e-26
21	50	4.2489e-29
21	51	4.3339e-29
22	43	2.0449e-17
22	44	1.9482e-05
22	45	7.2031e-08
22	46	1.6549e-11
22	47	1.5901e-12
22	48	1.3455e-12
22	49	2.465e-16
22	50	3.5447e-20
22	51	2.7982e-24
22	52	1.0247e-27
22	53	4.5039e-29
22	54	4.5891e-29
23	47	5.4421e-10
23	48	2.1001e-08
23	49	1.9153e-08
23	50	4.6741e-17
23	51	4.3946e-17
23	52	2.0299e-20
23	53	4.1654e-24
23	54	3.4439e-28
23	55	9.5377e-27
23	56	4.7612e-29
24	47	2.5159e-15
24	48	0.00044324
24	49	8.2395e-06
24	50	3.7275e-10
24	51	4.3979e-11
24	52	9.0005e-12
24	53	2.2427e-16
24	54	5.1168e-20
24	55	6.4406e-24
24	56	3.4794e-27
24	57	4.8475e-29
24	58	4.9289e-29
25	51	2.1002e-08
25	52	1.1736e-06
25	53	4.0743e-07
25	54	1.7314e-16
25	55	4.9619e-17
25	56	8.1841e-22
26	51	2.4052e-17
26	52	0.0074968
26	53	3.4285e-05
26	54	1.5724e-05
26	55	6.3186e-09
26	56	4.304e-12
26	57	6.2348e-16
26	58	2.6548e-19
26	59	1.4548e-23
26	60	5.1535e-27
26	61	5.1837e-29
26	62	5.2687e-29
27	54	3.0233e-17
27	55	8.7356e-05
27	56	1.4861e-06
27	57	1.3191e-08
27	58	1.7243e-14
27	59	5.4938e-15
27	60	1.2332e-21
27	61	2.5572e-25
27	62	1.1663e-28
28	54	4.5865e-29
28	55	1.5396e-18
28	56	0.14648
28	57	0.00038432
28	58	1.6346e-05
28	59	4.0102e-07
28	60	2.0167e-10
28	61	5.4611e-14
28	62	3.6893e-17
29	58	1.2594e-07
29	59	5.7516e-06
29	60	7.7377e-08
29	61	3.1846e-10
29	62	8.085e-15
29	63	1.7916e-15
29	64	6.1452e-22
29	65	9.2972e-23
29	66	4.9053e-27
30	59	6.1608e-23
30	60	3.8439e-06
30	61	4.6899e-09
30	62	1.907e-10
30	63	1.4263e-12
30	64	1.3894e-15
30	65	2.3025e-18
30	66	9.8846e-19
