Z	A	M
6	12	0.0036
6	13	7.1154e-08
7	13	6.7255e-13
7	14	8.2424e-07
7	15	6.4258e-10
7	16	4.959e-19
8	15	2.4641e-09
8	16	0.14017
8	17	3.5511e-07
8	18	4.8958e-10
8	19	2.2971e-14
9	17	4.5112e-20
9	18	7.7924e-10
9	19	7.2885e-11
9	20	6.0028e-13
10	19	8.5799e-12
10	20	0.003511
10	21	3.8719e-07
10	22	2.2663e-05
10	23	1.1476e-08
11	21	4.6712e-11
11	22	1.1847e-08
11	23	1.6956e-05
11	24	1.6191e-07
12	23	1.2065e-06
12	24	0.0072089
12	25	1.8919e-05
12	26	2.6543e-05
12	27	3.8864e-08
13	25	2.7619e-12
13	26	6.2388e-06
13	27	0.00042321
13	28	7.5294e-08
14	27	6.0912e-07
14	28	0.31935
14	29	0.00051209
14	30	0.00060125
14	31	4.6884e-09
14	32	4.5558e-11
14	33	7.1983e-15
15	30	6.0007e-06
15	31	0.00028547
15	32	1.0576e-07
15	33	9.2959e-08
15	34	1.5066e-12
16	31	1.0877e-07
16	32	0.1644
16	33	0.0003614
16	34	0.0016613
16	35	5.2286e-08
16	36	1.8651e-08
16	37	2.306e-14
17	35	0.00010384
17	36	4.5528e-07
17	37	3.8433e-07
17	38	1.7566e-12
18	35	1.3519e-08
18	36	0.028932
18	37	2.9466e-05
18	38	0.0008623
18	39	2.5872e-09
18	40	3.9257e-10
18	41	4.731e-14
19	39	8.0262e-05
19	40	2.0091e-08
19	41	1.9651e-09
19	42	1.1359e-12
19	43	3.0324e-14
19	44	8.5261e-16
20	39	7.8334e-11
20	40	0.024554
20	41	5.7369e-06
20	42	2.5464e-05
20	43	4.5555e-08
20	44	2.8634e-08
20	45	2.3028e-11
20	46	3.8423e-12
20	47	1.6174e-15
20	48	2.8596e-18
20	49	1.8124e-22
21	43	3.5221e-09
21	44	7.2735e-09
21	45	3.185e-08
21	46	3.7524e-10
21	47	1.6959e-11
21	48	6.1375e-14
21	49	5.3134e-16
21	50	9.2963e-20
21	51	5.4633e-22
22	43	4.0561e-18
22	44	1.3392e-05
22	45	2.2369e-07
22	46	1.031e-05
22	47	1.518e-07
22	48	9.9185e-08
22	49	8.602e-10
22	50	1.469e-10
22	51	1.6844e-15
22	52	2.2992e-18
22	53	1.4298e-22
22	54	2.392e-23
23	47	1.3022e-07
23	48	5.8895e-08
23	49	1.1951e-07
23	50	1.9007e-09
23	51	6.5698e-09
23	52	1.6605e-12
23	53	7.7754e-15
23	54	3.7947e-19
23	55	5.1643e-19
23	56	1.7133e-25
24	47	4.8612e-16
24	48	0.0003237
24	49	1.8022e-05
24	50	0.00014126
24	51	8.775e-07
24	52	5.6293e-06
24	53	1.5294e-09
24	54	1.207e-10
24	55	5.4615e-12
24	56	6.9722e-12
24	57	1.6975e-13
24	58	1.5276e-12
25	51	4.2251e-05
25	52	1.5781e-06
25	53	9.6018e-06
25	54	1.7953e-08
25	55	6.5415e-09
25	56	1.8355e-11
26	51	5.332e-18
26	52	0.0060265
26	53	0.00041681
26	54	0.012469
26	55	2.642e-05
26	56	6.4449e-05
26	57	2.3836e-07
26	58	6.7555e-07
26	59	5.5442e-07
26	60	1.898e-06
26	61	1.1521e-07
26	62	2.1639e-07
27	54	2.1095e-19
27	55	0.0019327
27	56	6.2899e-06
27	57	3.6389e-06
27	58	2.7359e-08
27	59	7.5607e-07
27	60	1.0054e-06
27	61	1.0064e-06
27	62	4.1672e-07
28	54	4.5846e-29
28	55	1.0823e-23
28	56	0.12928
28	57	0.0010294
28	58	0.00097246
28	59	1.6946e-06
28	60	8.4368e-05
28	61	3.2825e-06
28	62	4.0222e-05
29	58	3.5274e-13
29	59	1.5148e-09
29	60	3.3596e-10
29	61	2.4826e-08
29	62	1.4614e-07
29	63	4.607e-06
29	64	7.2586e-07
29	65	9.628e-07
29	66	1.1763e-08
30	59	7.2281e-28
30	60	2.3895e-10
30	61	1.3317e-11
30	62	3.1112e-09
30	63	4.3855e-09
30	64	1.7926e-05
30	65	2.0695e-06
30	66	4.5112e-05
