6	12	0.0031
6	13	8.47e-09
7	14	1.8e-06
7	15	2.07e-09
8	16	0.0987
8	17	2.84e-07
8	18	2.23e-09
9	19	2.2e-11
10	20	0.0036
10	21	1.97e-07
10	22	1.65e-05
11	23	2.63e-05
12	24	0.0202
12	25	3.09e-05
12	26	4.44e-05
13	27	0.000588
14	28	0.29
14	29	0.000728
14	30	0.00119
15	31	0.000358
16	32	0.112
16	33	0.000239
16	34	0.00186
16	36	3.86e-08
17	35	9.91e-05
17	37	2.27e-05
18	36	0.0185
18	38	0.000831
18	40	4.66e-10
19	39	6.25e-05
19	41	3.85e-06
20	40	0.0157
20	42	1.67e-05
20	43	2.35e-08
20	44	1.08e-05
20	46	2.24e-12
20	48	5.04e-15
21	45	1.43e-07
22	46	9.34e-06
22	47	3.37e-07
22	48	0.000343
22	49	2.06e-05
22	50	2.52e-07
23	50	3.01e-09
23	51	7.65e-05
24	50	0.000253
24	52	0.00897
24	53	0.00102
24	54	1.07e-05
25	55	0.0111
26	54	0.0819
26	56	0.646
26	57	0.0166
26	58	7.85e-05
27	59	0.000509
28	58	0.059
28	60	0.00487
28	61	5.04e-05
28	62	0.000301
28	64	3.72e-08
29	63	3.17e-07
29	65	9.98e-08
30	64	2.22e-06
30	66	1.43e-06
30	67	7.08e-10
30	68	3.7e-10
30	70	2.16e-15
