6	12	0.00158
6	13	7.17e-12
7	14	2.3e-09
7	15	7.64e-07
8	16	0.0419
8	17	7.89e-12
8	18	1.91e-13
9	19	3.67e-12
10	20	0.000218
10	21	3.33e-10
10	22	1.42e-09
11	23	4.39e-07
12	24	0.00294
12	25	1e-08
12	26	1.37e-08
13	26	1.92e-07
13	27	1.4e-05
14	28	0.162
14	29	3.59e-05
14	30	4.14e-05
15	31	5.1e-05
16	32	0.111
16	33	1.87e-05
16	34	1.25e-05
16	36	1.93e-15
17	35	1.13e-05
17	37	2.29e-06
18	36	0.0261
18	38	1.31e-06
18	40	6.68e-17
19	39	3.52e-06
19	40	3.65e-13
19	41	3.56e-11
20	40	0.0264
20	42	1.6e-08
20	43	4.8e-07
20	44	4.65e-06
20	46	1.92e-21
20	48	2.5e-25
21	45	6.51e-08
22	46	3.73e-06
22	47	1.94e-06
22	48	0.000656
22	49	3.94e-06
22	50	3.4e-14
23	50	1.5e-11
23	51	2.58e-05
24	50	5.28e-05
24	52	0.00849
24	53	1.9e-09
24	54	3.32e-08
25	55	0.003
26	54	0.0312
26	56	0.846
26	57	0.0161
26	58	1.39e-07
26	60	4.32e-20
27	59	5.48e-08
28	58	0.0214
28	60	0.0125
28	61	0.000321
28	62	0.00014
28	64	2.45e-14
29	63	4.9e-07
29	65	2.73e-06
30	64	0.000248
30	66	3.46e-06
30	67	3.26e-08
30	68	3.6e-06
30	70	3.51e-23
