Z	A	M
6	12	0.000712
6	13	1.7714e-11
7	13	8.085e-12
7	14	1.2697e-09
7	15	4.3003e-11
7	16	2.5999e-26
8	15	7.713e-10
8	16	0.076672
8	17	2.2365e-10
8	18	2.3077e-14
8	19	5.3312e-22
9	17	2.3531e-17
9	18	1.1235e-11
9	19	9.7627e-13
9	20	5.9956e-18
10	19	6.5388e-13
10	20	0.00063763
10	21	1.0008e-08
10	22	5.8478e-06
10	23	2.894e-16
11	21	4.0531e-12
11	22	2.7682e-09
11	23	2.1978e-06
11	24	3.1965e-11
12	23	2.5967e-07
12	24	0.0012076
12	25	1.7935e-06
12	26	3.0443e-06
12	27	2.3078e-11
13	25	3.6652e-12
13	26	9.8669e-07
13	27	6.5431e-05
13	28	5.3976e-09
14	27	7.5291e-08
14	28	0.15359
14	29	0.00012188
14	30	8.0236e-05
14	31	4.5175e-10
14	32	1.589e-12
14	33	1.1133e-19
15	30	1.3272e-06
15	31	6.385e-05
15	32	1.8278e-08
15	33	1.4078e-08
15	34	4.4055e-14
16	31	2.097e-07
16	32	0.11121
16	33	0.00010867
16	34	0.00032144
16	35	1.186e-08
16	36	2.0762e-09
16	37	1.196e-16
17	35	3.7301e-05
17	36	9.9097e-08
17	37	7.9024e-08
17	38	1.3078e-13
18	35	4.3504e-08
18	36	0.027082
18	37	1.378e-05
18	38	0.00021777
18	39	9.5978e-10
18	40	6.2066e-11
18	41	2.7924e-15
19	39	3.9486e-05
19	40	7.2808e-09
19	41	5.5381e-10
19	42	2.0454e-13
19	43	3.0663e-15
19	44	7.4165e-18
20	39	2.7543e-10
20	40	0.030348
20	41	4.1582e-06
20	42	9.3401e-06
20	43	1.6779e-08
20	44	4.03e-09
20	45	3.4934e-12
20	46	3.5547e-13
20	47	1.5523e-16
20	48	2.1637e-19
20	49	5.0268e-24
21	43	1.2801e-07
21	44	3.5438e-09
21	45	8.8387e-09
21	46	5.409e-11
21	47	1.923e-12
21	48	5.828e-15
21	49	4.0589e-17
21	50	9.1054e-21
21	51	4.9492e-23
22	43	6.4169e-14
22	44	2.9358e-05
22	45	2.4739e-07
22	46	3.541e-06
22	47	3.6622e-08
22	48	1.4358e-08
22	49	1.1876e-10
22	50	1.1486e-11
22	51	2.3195e-16
22	52	2.496e-19
22	53	2.8627e-24
22	54	1.1515e-25
23	47	1.2845e-07
23	48	5.277e-08
23	49	6.9665e-08
23	50	2.7218e-10
23	51	9.0496e-10
23	52	3.3157e-13
23	53	1.0358e-15
23	54	1.2911e-20
23	55	1.6615e-20
23	56	4.9444e-28
24	47	4.0065e-14
24	48	0.00058636
24	49	2.002e-05
24	50	4.4575e-05
24	51	2.2558e-07
24	52	2.8818e-07
24	53	1.7434e-10
24	54	1.3352e-11
24	55	5.982e-14
24	56	1.4527e-13
24	57	5.3463e-17
24	58	3.9661e-14
25	51	3.6236e-05
25	52	2.4626e-06
25	53	6.946e-06
25	54	1.8739e-09
25	55	6.9181e-10
25	56	1.8882e-12
26	51	2.0023e-17
26	52	0.011825
26	53	0.00052193
26	54	0.0055808
26	55	4.0804e-06
26	56	8.0429e-06
26	57	4.8275e-09
26	58	4.2756e-08
26	59	9.4321e-09
26	60	6.7971e-08
26	61	7.2408e-11
26	62	1.8693e-09
27	54	1.0063e-19
27	55	0.0021957
27	56	1.0149e-05
27	57	1.04e-06
27	58	6.7372e-09
27	59	1.1222e-07
27	60	9.3398e-08
27	61	1.0592e-07
27	62	1.4102e-08
28	54	5.3961e-29
28	55	6.1064e-22
28	56	0.55661
28	57	0.006233
28	58	0.0021701
28	59	9.1569e-06
28	60	2.165e-05
28	61	4.3909e-07
28	62	7.0259e-06
29	58	2.4036e-07
29	59	0.00012448
29	60	0.00013692
29	61	1.0456e-05
29	62	7.2804e-08
29	63	6.8903e-07
29	64	8.8601e-08
29	65	1.1154e-07
29	66	1.5863e-09
30	59	4.4224e-24
30	60	0.0067598
30	61	0.00015707
30	62	0.00048551
30	63	1.049e-07
30	64	3.3389e-06
30	65	3.8058e-07
30	66	1.0003e-05
