6	12	0.00261
6	13	1.84e-08
7	14	2.92e-06
7	15	3.36e-09
8	16	0.0263
8	17	3.96e-07
8	18	3.32e-09
9	19	3.73e-11
10	20	0.00147
10	21	3.08e-07
10	22	6.4e-05
11	23	2.2e-05
12	24	0.00393
12	25	3.35e-05
12	26	5.15e-05
13	27	0.000198
14	28	0.0632
14	29	0.000269
14	30	0.000596
15	31	0.00014
16	32	0.0262
16	33	7.51e-05
16	34	0.000826
16	36	8.12e-08
17	35	4.29e-05
17	37	7.32e-06
18	36	0.00452
18	38	0.000377
18	40	1.68e-09
19	39	2.26e-05
19	41	1.29e-06
20	40	0.00405
20	42	8.32e-06
20	43	1.63e-08
20	44	3.25e-06
20	46	1.58e-11
20	48	1.97e-15
21	45	5.12e-08
22	46	4.33e-06
22	47	1.8e-07
22	48	0.000102
22	49	8.06e-06
22	50	2.48e-08
23	50	8.95e-10
23	51	3.41e-05
24	50	0.000101
24	52	0.00355
24	53	0.000525
24	54	9.85e-07
25	55	0.00874
26	54	0.0302
26	56	1.11
26	57	0.0337
26	58	7.14e-06
27	59	0.000418
28	58	0.0726
28	60	0.00201
28	61	8.45e-05
28	62	0.000655
28	64	4.24e-09
29	63	4.44e-07
29	65	1.09e-07
30	64	1.72e-06
30	66	2.55e-06
30	67	1.48e-09
30	68	9.01e-10
30	70	3.39e-16
