6	12	0.00886
6	13	4.95e-08
7	14	9.16e-06
7	15	1.14e-08
8	16	0.121
8	17	1.22e-06
8	18	1.25e-08
9	19	1.36e-10
10	20	0.00676
10	21	1.08e-06
10	22	0.000211
11	23	8.53e-05
12	24	0.0197
12	25	0.000133
12	26	0.000201
13	27	0.000968
14	28	0.319
14	29	0.00129
14	30	0.00287
15	31	0.000685
16	32	0.127
16	33	0.000365
16	34	0.00422
16	36	3.23e-07
17	35	0.0002
17	37	3.63e-05
18	36	0.0208
18	38	0.00196
18	40	6.29e-09
19	39	0.00011
19	41	6.21e-06
20	40	0.0178
20	42	4.22e-05
20	43	6.03e-08
20	44	1.19e-05
20	46	5.65e-11
20	48	8.89e-14
21	45	2.2e-07
22	46	2.17e-05
22	47	7.44e-07
22	48	0.000378
22	49	3.05e-05
22	50	1.25e-06
23	50	6.72e-09
23	51	0.00012
24	50	0.000505
24	52	0.00985
24	53	0.00136
24	54	3.24e-05
25	55	0.0135
26	54	0.103
26	56	0.533
26	57	0.0156
26	58	0.000213
27	59	0.000503
28	58	0.0626
28	60	0.00457
28	61	2.56e-05
28	62	0.000301
28	64	1.63e-07
29	63	3.23e-07
29	65	4.13e-08
30	64	6.42e-07
30	66	7.64e-07
30	67	4.91e-10
30	68	5.91e-10
30	70	1.48e-14
