Z	A	M
6	12	0.003597
6	13	9.2889e-08
7	13	3.6592e-13
7	14	6.9042e-07
7	15	5.0554e-10
7	16	2.2719e-19
8	15	1.0152e-09
8	16	0.14522
8	17	2.9558e-07
8	18	4.7015e-10
8	19	3.2803e-14
9	17	3.2782e-20
9	18	6.6836e-10
9	19	9.6233e-11
9	20	1.2709e-12
10	19	2.4044e-12
10	20	0.0034024
10	21	6.014e-07
10	22	5.2057e-05
10	23	3.4439e-08
11	21	2.5498e-11
11	22	1.3039e-08
11	23	2.4907e-05
11	24	3.4374e-07
12	23	7.0251e-07
12	24	0.004335
12	25	3.9153e-05
12	26	5.9866e-05
12	27	7.832e-08
13	25	1.2052e-12
13	26	5.6992e-06
13	27	0.00045906
13	28	2.496e-07
14	27	1.2363e-07
14	28	0.27885
14	29	0.00074567
14	30	0.0012884
14	31	2.9393e-08
14	32	4.6146e-10
14	33	3.0462e-14
15	30	4.3992e-06
15	31	0.00046914
15	32	3.2159e-07
15	33	2.8254e-07
15	34	2.133e-11
16	31	7.5923e-08
16	32	0.16446
16	33	0.00046846
16	34	0.0033916
16	35	2.9684e-07
16	36	1.2211e-07
16	37	1.5449e-13
17	35	0.00018385
17	36	1.1019e-06
17	37	1.0014e-06
17	38	2.3865e-11
18	35	9.2815e-09
18	36	0.03186
18	37	4.0614e-05
18	38	0.0018485
18	39	1.1387e-08
18	40	3.3976e-09
18	41	1.3994e-12
19	39	0.00014026
19	40	7.6172e-08
19	41	5.9561e-09
19	42	1.8825e-11
19	43	6.2688e-13
19	44	2.733e-14
20	39	5.2768e-11
20	40	0.029193
20	41	9.1383e-06
20	42	6.3664e-05
20	43	1.3986e-07
20	44	1.3583e-07
20	45	2.6709e-10
20	46	1.0753e-10
20	47	1.6456e-13
20	48	5.8245e-16
20	49	1.0173e-20
21	43	5.7246e-09
21	44	1.4209e-08
21	45	1.0892e-07
21	46	3.3618e-09
21	47	2.2892e-10
21	48	3.1637e-12
21	49	3.4492e-14
21	50	9.6375e-18
21	51	7.2908e-20
22	43	2.6455e-18
22	44	1.6881e-05
22	45	3.8316e-07
22	46	2.4947e-05
22	47	4.8776e-07
22	48	3.9047e-07
22	49	5.2505e-09
22	50	1.6622e-09
22	51	4.3011e-14
22	52	2.3064e-16
22	53	3.5222e-21
22	54	2.8665e-22
23	47	2.0814e-07
23	48	1.0077e-07
23	49	2.781e-07
23	50	9.5221e-09
23	51	2.0898e-08
23	52	8.9005e-12
23	53	1.6695e-13
23	54	3.6537e-18
23	55	2.2727e-18
23	56	2.8841e-23
24	47	2.8328e-16
24	48	0.00033984
24	49	2.6333e-05
24	50	0.00026196
24	51	2.0641e-06
24	52	1.529e-05
24	53	4.0635e-09
24	54	3.6408e-10
24	55	1.3225e-11
24	56	3.3637e-11
24	57	7.4166e-13
24	58	5.9708e-12
25	51	6.8213e-05
25	52	1.9781e-06
25	53	1.7988e-05
25	54	4.6452e-08
25	55	1.738e-08
25	56	6.3625e-11
26	51	3.0867e-18
26	52	0.0062971
26	53	0.00062273
26	54	0.025575
26	55	6.0981e-05
26	56	0.00017529
26	57	3.068e-07
26	58	1.0799e-06
26	59	9.2461e-07
26	60	6.3056e-06
26	61	3.7452e-07
26	62	1.1996e-06
27	54	2.7418e-19
27	55	0.0032186
27	56	1.0732e-05
27	57	9.1122e-06
27	58	3.5983e-08
27	59	9.4128e-07
27	60	2.1925e-06
27	61	4.7593e-06
27	62	1.3777e-06
28	54	4.5861e-29
28	55	1.0261e-23
28	56	0.13855
28	57	0.0016363
28	58	0.0022109
28	59	3.0734e-06
28	60	0.00014898
28	61	6.1733e-06
28	62	0.00012414
29	58	3.9912e-13
29	59	2.6864e-09
29	60	3.6215e-10
29	61	8.993e-09
29	62	7.0473e-08
29	63	7.8952e-06
29	64	1.8552e-06
29	65	5.7438e-06
29	66	7.3273e-08
30	59	7.2216e-28
30	60	2.9517e-10
30	61	2.3385e-11
30	62	1.0186e-09
30	63	6.8209e-10
30	64	1.5411e-05
30	65	2.1232e-06
30	66	8.5663e-05
