6	12	0.000589
6	13	2.56e-12
7	14	5.6e-10
7	15	6.56e-09
8	16	0.0464
8	17	6.61e-12
8	18	1.66e-13
9	19	2.17e-12
10	20	0.000636
10	21	1e-09
10	22	2.14e-06
11	23	1.17e-06
12	24	0.0023
12	25	4.53e-07
12	26	3.7e-07
13	26	7.6e-07
13	27	2.88e-05
14	28	0.213
14	29	9.92e-05
14	30	1.53e-05
15	31	3.26e-05
16	32	0.129
16	33	8.14e-05
16	34	9.28e-05
16	36	1.23e-10
17	35	2.11e-05
17	37	1.37e-05
18	36	0.0271
18	38	8.8e-05
18	40	3.63e-12
19	39	2.58e-05
19	40	1.88e-09
19	41	3.77e-10
20	40	0.0243
20	42	2.31e-06
20	43	4e-07
20	44	3.69e-06
20	46	6.28e-12
20	48	2.71e-14
21	45	2.99e-07
22	46	2.5e-06
22	47	1.63e-06
22	48	0.000518
22	49	2.8e-05
22	50	2.44e-06
23	50	1.26e-08
23	51	4.98e-05
24	50	0.000174
24	52	0.00973
24	53	2.68e-05
24	54	6.84e-05
25	55	0.0077
26	54	0.0866
26	56	0.732
26	57	0.0166
26	58	0.000428
26	60	1.34e-09
27	59	5.26e-05
28	58	0.0436
28	60	0.0133
28	61	0.000232
28	62	0.000411
28	64	1.6e-07
29	63	1.93e-06
29	65	1.89e-06
30	64	0.00021
30	66	5.8e-06
30	67	3.21e-08
30	68	1.24e-06
30	70	2.13e-15
