2 4 	0.0137625787925
6 12 	0.000746405250423
6 13 	8.83912276518e-10
7 14 	1.6778063713e-07
7 15 	9.90699760535e-09
8 16 	0.0532812702424
8 17 	3.98005665794e-10
8 18 	1.56239015671e-10
10 20 	0.000524177808607
10 21 	4.27640219887e-08
10 22 	3.9999552723e-06
11 23 	5.20787122966e-06
12 24 	0.000380403138107
12 25 	2.26335854895e-06
12 26 	6.47020697361e-06
13 27 	3.095809463e-05
14 28 	0.102732364238
14 29 	0.000104483098245
14 30 	6.13914704027e-05
15 31 	6.8673473145e-05
16 32 	0.0828519396404
16 33 	0.000112390774748
16 34 	0.000674643869036
16 36 	3.21500892328e-09
17 35 	4.61099520625e-05
17 37 	1.91815420351e-05
18 36 	0.0218963576279
18 38 	0.000380455585088
18 40 	1.32394881652e-10
19 39 	3.93647512209e-05
19 40 	7.34482932795e-09
19 41 	3.98160285691e-06
20 40 	0.0268749520457
20 42 	1.36766507695e-05
20 43 	1.57970388052e-07
20 44 	7.41927555558e-05
21 45 	2.52627804436e-07
22 46 	4.90001096822e-06
22 47 	4.34831567483e-07
22 48 	0.000592664887149
22 49 	2.46473086066e-05
22 50 	2.59783914049e-11
23 50 	2.01107643476e-10
23 51 	3.50721056598e-05
24 50 	8.65203535847e-05
24 52 	0.00876636906614
24 53 	0.00060027786581
24 54 	5.55892242736e-07
25 55 	0.00334851231422
26 54 	0.0312323821519
26 56 	0.928695965152
26 57 	0.02173712147
26 58 	1.65965074254e-06
27 59 	0.000563890992966
28 58 	0.0414723429178
28 60 	0.0214097210523
28 61 	0.000675855675785
28 62 	0.00234504087949
29 63 	2.79647270629e-06
29 65 	4.47248730563e-06
30 64 	0.000503157637362
30 66 	4.68551858745e-05
30 67 	7.06845655018e-08
30 68 	1.08490658994e-08
