Z	A	M
6	12	0.0026878
6	13	4.0989e-10
7	13	3.4811e-14
7	14	2.5823e-08
7	15	3.9815e-11
7	16	3.4647e-23
8	15	4.8442e-10
8	16	0.16674
8	17	1.1174e-08
8	18	9.2725e-12
8	19	9.9941e-18
9	17	5.3874e-21
9	18	3.0581e-10
9	19	3.7521e-11
9	20	8.7595e-15
10	19	5.1977e-13
10	20	0.0028766
10	21	3.4462e-07
10	22	0.00010295
10	23	3.0501e-13
11	21	7.9054e-12
11	22	1.0818e-08
11	23	1.8254e-05
11	24	7.1773e-09
12	23	2.7915e-07
12	24	0.0032352
12	25	4.4562e-05
12	26	6.6067e-05
12	27	1.7821e-08
13	25	3.0352e-13
13	26	3.7728e-06
13	27	0.00046767
13	28	3.7378e-07
14	27	2.2626e-07
14	28	0.26249
14	29	0.00088475
14	30	0.0017058
14	31	7.3007e-08
14	32	1.1636e-09
14	33	1.0547e-14
15	30	2.778e-06
15	31	0.00048957
15	32	6.0582e-07
15	33	5.2272e-07
15	34	5.0085e-11
16	31	9.001e-08
16	32	0.144
16	33	0.00038916
16	34	0.0027117
16	35	7.0873e-07
16	36	3.9591e-07
16	37	1.4012e-13
17	35	0.00016375
17	36	1.5043e-06
17	37	1.3958e-06
17	38	7.6733e-11
18	35	8.2009e-09
18	36	0.026112
18	37	2.9901e-05
18	38	0.001289
18	39	1.9747e-08
18	40	1.0443e-08
18	41	6.7809e-12
19	39	0.00010818
19	40	1.0395e-07
19	41	9.0796e-09
19	42	8.783e-11
19	43	4.1095e-12
19	44	1.741e-13
20	39	5.0914e-11
20	40	0.023192
20	41	6.9941e-06
20	42	5.0927e-05
20	43	1.5634e-07
20	44	1.7005e-07
20	45	5.4225e-10
20	46	3.7556e-10
20	47	1.0198e-12
20	48	7.5345e-15
20	49	2.9617e-20
21	43	4.3214e-09
21	44	1.2149e-08
21	45	1.0738e-07
21	46	5.6876e-09
21	47	6.1333e-10
21	48	1.6933e-11
21	49	3.2827e-13
21	50	4.1128e-17
21	51	2.959e-19
22	43	2.9636e-18
22	44	1.3942e-05
22	45	2.7901e-07
22	46	1.8425e-05
22	47	3.5235e-07
22	48	2.5756e-07
22	49	4.5915e-09
22	50	1.8966e-09
22	51	4.5967e-14
22	52	5.6033e-16
22	53	6.4895e-21
22	54	2.6076e-22
23	47	2.1276e-07
23	48	9.3676e-08
23	49	2.0793e-07
23	50	6.6682e-09
23	51	1.2311e-08
23	52	5.5818e-12
23	53	2.2168e-13
23	54	5.4501e-18
23	55	2.6024e-18
23	56	2.1104e-24
24	47	3.8526e-16
24	48	0.00037291
24	49	2.6958e-05
24	50	0.00029762
24	51	1.6842e-06
24	52	1.1942e-05
24	53	2.2842e-09
24	54	2.0528e-10
24	55	9.7109e-12
24	56	6.242e-11
24	57	2.2516e-13
24	58	4.7736e-12
25	51	7.383e-05
25	52	2.4876e-06
25	53	1.8716e-05
25	54	3.3697e-08
25	55	1.0239e-08
25	56	1.1783e-10
26	51	4.9849e-18
26	52	0.0081278
26	53	0.00072882
26	54	0.028231
26	55	5.7427e-05
26	56	0.00013702
26	57	3.8759e-08
26	58	8.5467e-07
26	59	2.8089e-07
26	60	1.0481e-05
26	61	1.0827e-07
26	62	1.4102e-06
27	54	2.3075e-19
27	55	0.0039206
27	56	1.3948e-05
27	57	8.148e-06
27	58	3.7142e-08
27	59	2.2863e-06
27	60	3.188e-06
27	61	1.1001e-05
27	62	1.3596e-06
28	54	4.8542e-29
28	55	1.2217e-23
28	56	0.21269
28	57	0.0022466
28	58	0.0025491
28	59	2.8545e-06
28	60	0.00012584
28	61	7.9818e-06
28	62	0.00019003
29	58	7.0392e-13
29	59	3.8934e-09
29	60	4.3533e-10
29	61	4.6582e-09
29	62	3.8379e-08
29	63	6.9923e-06
29	64	1.5505e-06
29	65	1.0322e-05
29	66	7.9944e-08
30	59	7.4897e-28
30	60	5.3908e-10
30	61	3.7141e-11
30	62	9.8077e-10
30	63	2.5425e-10
30	64	9.8521e-06
30	65	1.2508e-06
30	66	6.0908e-05
