6 12	1.20e-02
6 13	1.06e-09
7 14	1.58e-07
7 15	5.98e-07
8 16	2.19e-01
8 17	1.75e-09
8 18	1.06e-09
9 19	3.26e-10
10 20	1.06e-02
10 21	1.57e-08
10 22	2.82e-08
11 23	5.82e-05
12 24	7.29e-02
12 25	1.37e-06
12 26	1.85e-06
13 27	2.85e-04
14 28	3.38e-01
14 29	1.67e-04
14 30	6.43e-05
15 31	1.34e-04
16 32	1.24e-01
16 33	6.82e-05
16 34	2.10e-06
16 36	3.53e-12
17 35	5.06e-06
17 37	2.23e-06
18 36	1.88e-02
18 38	1.57e-07
18 40	2.23e-13
19 39	6.68e-07
19 41	2.19e-07
20 40	1.31e-02
20 42	1.99e-09
20 43	5.17e-09
20 44	4.78e-06
20 46	2.39e-20
20 48	0.00e+00
21 45	1.45e-08
22 46	7.33e-10
22 47	8.79e-09
22 48	6.61e-05
22 49	4.44e-07
22 50	1.00e-19
23 50	3.02e-17
23 51	1.03e-06
24 50	1.38e-07
24 52	7.09e-04
24 53	1.86e-05
24 54	3.39e-16
25 55	4.90e-06
26 54	3.88e-06
26 56	9.04e-03
26 57	4.05e-05
26 58	1.27e-14
27 59	1.22e-07
28 58	1.62e-05
28 60	7.52e-08
28 61	2.67e-10
28 62	3.04e-12
28 64	5.62e-25
29 63	1.65e-15
29 65	9.78e-18
30 64	3.47e-16
30 66	1.31e-18
30 67	6.01e-22
30 68	2.18e-23
30 70	0.00e+00

