Z	A	M
6	12	0.0068922
6	13	3.9115e-09
7	13	1.3536e-12
7	14	4.7003e-07
7	15	7.1995e-10
7	16	3.0142e-19
8	15	5.0253e-09
8	16	0.1857
8	17	1.5915e-07
8	18	4.2511e-10
8	19	8.1795e-15
9	17	9.1589e-20
9	18	2.0818e-09
9	19	9.365e-11
9	20	2.8557e-13
10	19	2.1179e-11
10	20	0.0066168
10	21	4.839e-07
10	22	5.533e-05
10	23	4.3495e-10
11	21	1.0489e-10
11	22	2.1394e-08
11	23	2.6439e-05
11	24	6.6373e-08
12	23	2.2826e-06
12	24	0.012226
12	25	3.2771e-05
12	26	5.2538e-05
12	27	5.6665e-08
13	25	6.0792e-12
13	26	1.1831e-05
13	27	0.00072378
13	28	1.6261e-07
14	27	1.0477e-06
14	28	0.33769
14	29	0.00073673
14	30	0.00092378
14	31	8.0332e-09
14	32	1.1784e-10
14	33	3.1368e-14
15	30	1.0869e-05
15	31	0.00040026
15	32	1.5207e-07
15	33	1.4058e-07
15	34	3.9365e-12
16	31	1.1087e-07
16	32	0.15993
16	33	0.00047343
16	34	0.0019515
16	35	6.9615e-08
16	36	2.7847e-08
16	37	2.2005e-14
17	35	0.00012372
17	36	6.1989e-07
17	37	5.3351e-07
17	38	1.7292e-12
18	35	6.143e-09
18	36	0.025343
18	37	3.3392e-05
18	38	0.00094661
18	39	3.0242e-09
18	40	5.3841e-10
18	41	4.1198e-14
19	39	8.6692e-05
19	40	2.4391e-08
19	41	2.5344e-09
19	42	1.3957e-12
19	43	3.2754e-14
19	44	5.739e-16
20	39	2.6489e-11
20	40	0.018619
20	41	6.198e-06
20	42	2.7837e-05
20	43	5.4331e-08
20	44	3.8305e-08
20	45	2.9481e-11
20	46	5.3518e-12
20	47	1.9168e-15
20	48	3.565e-18
20	49	9.3912e-23
21	43	3.761e-09
21	44	8.4514e-09
21	45	3.9329e-08
21	46	4.9925e-10
21	47	2.2356e-11
21	48	8.0434e-14
21	49	7.0786e-16
21	50	5.4208e-20
21	51	2.9652e-22
22	43	9.2857e-19
22	44	8.2383e-06
22	45	2.24e-07
22	46	1.1103e-05
22	47	1.6977e-07
22	48	1.194e-07
22	49	1.0785e-09
22	50	1.8965e-10
22	51	1.3571e-15
22	52	1.6776e-18
22	53	1.8081e-22
22	54	1.6941e-23
23	47	1.0169e-07
23	48	4.1459e-08
23	49	1.1073e-07
23	50	2.3292e-09
23	51	7.904e-09
23	52	1.5602e-12
23	53	7.3585e-15
23	54	4.3987e-19
23	55	8.3973e-19
23	56	1.1568e-23
24	47	7.0459e-17
24	48	0.00012337
24	49	1.0776e-05
24	50	0.0001305
24	51	9.0791e-07
24	52	6.1099e-06
24	53	1.6255e-09
24	54	1.4283e-10
24	55	1.0204e-11
24	56	1.1462e-11
24	57	6.0167e-13
24	58	2.8436e-12
25	51	2.6283e-05
25	52	6.8011e-07
25	53	7.1891e-06
25	54	1.8898e-08
25	55	7.0503e-09
25	56	2.9264e-11
26	51	5.1629e-19
26	52	0.0016625
26	53	0.00019311
26	54	0.010046
26	55	2.876e-05
26	56	7.4583e-05
26	57	1.2651e-07
26	58	1.0198e-06
26	59	1.109e-06
26	60	3.7892e-06
26	61	3.7313e-07
26	62	4.7045e-07
27	54	6.1899e-20
27	55	0.00090858
27	56	3.4269e-06
27	57	3.9265e-06
27	58	5.3701e-08
27	59	1.783e-06
27	60	2.2004e-06
27	61	1.8419e-06
27	62	7.4609e-07
28	54	4.3108e-29
28	55	1.3399e-24
28	56	0.025614
28	57	0.00037324
28	58	0.00068193
28	59	2.4771e-06
28	60	0.00011122
28	61	6.341e-06
28	62	5.8012e-05
29	58	5.7326e-14
29	59	5.3503e-10
29	60	5.4428e-10
29	61	5.2612e-08
29	62	3.1413e-07
29	63	7.5446e-06
29	64	1.0765e-06
29	65	1.3792e-06
29	66	1.1916e-08
30	59	7.17e-28
30	60	3.9893e-11
30	61	6.3002e-12
30	62	6.7906e-09
30	63	1.0053e-08
30	64	2.848e-05
30	65	3.0537e-06
30	66	5.5149e-05
