6	12	0.00443
6	13	2.57e-08
7	14	3.85e-06
7	15	4.47e-09
8	16	0.0516
8	17	5.34e-07
8	18	4.54e-09
9	19	5.05e-11
10	20	0.0024
10	21	4.16e-07
10	22	0.000131
11	23	3.22e-05
12	24	0.00777
12	25	5.07e-05
12	26	7.55e-05
13	27	0.000371
14	28	0.138
14	29	0.000517
14	30	0.00118
15	31	0.000278
16	32	0.0574
16	33	0.000153
16	34	0.00175
16	36	1.41e-07
17	35	8.37e-05
17	37	1.53e-05
18	36	0.00989
18	38	0.000801
18	40	2.9e-09
19	39	4.65e-05
19	41	2.66e-06
20	40	0.00882
20	42	1.74e-05
20	43	2.92e-08
20	44	6.49e-06
20	46	2.64e-11
20	48	7.56e-15
21	45	1.03e-07
22	46	9.13e-06
22	47	3.58e-07
22	48	0.000207
22	49	1.61e-05
22	50	1.44e-07
23	50	2.34e-09
23	51	6.18e-05
24	50	0.000227
24	52	0.00545
24	53	0.000709
24	54	5.18e-06
25	55	0.00761
26	54	0.0477
26	56	0.946
26	57	0.0282
26	58	3.63e-05
27	59	0.000598
28	58	0.0713
28	60	0.00358
28	61	0.000101
28	62	0.000806
28	64	2.15e-08
29	63	5.71e-07
29	65	1.32e-07
30	64	2.11e-06
30	66	3.13e-06
30	67	1.79e-09
30	68	1.12e-09
30	70	1.63e-15
