Z	A	M
6	12	0.0068707
6	13	1.1861e-07
7	13	7.2183e-13
7	14	1.1569e-06
7	15	1.0136e-09
7	16	4.348e-19
8	15	2.0293e-09
8	16	0.19156
8	17	5.9585e-07
8	18	8.8586e-10
8	19	4.937e-14
9	17	3.9686e-20
9	18	1.7924e-09
9	19	1.7523e-10
9	20	1.4244e-12
10	19	6.3627e-12
10	20	0.0063951
10	21	1.0626e-06
10	22	0.00012045
10	23	4.4454e-08
11	21	5.5533e-11
11	22	2.3962e-08
11	23	4.4435e-05
11	24	4.7846e-07
12	23	1.2453e-06
12	24	0.0077673
12	25	7.5287e-05
12	26	0.00011061
12	27	2.2424e-07
13	25	2.6582e-12
13	26	1.1232e-05
13	27	0.00080839
13	28	5.2366e-07
14	27	2.0805e-07
14	28	0.29514
14	29	0.0011343
14	30	0.0020121
14	31	4.3809e-08
14	32	6.7241e-10
14	33	1.4429e-13
15	30	7.8768e-06
15	31	0.00067358
15	32	4.7463e-07
15	33	4.2787e-07
15	34	2.6261e-11
16	31	7.3941e-08
16	32	0.16238
16	33	0.0006182
16	34	0.0040355
16	35	4.1575e-07
16	36	1.8121e-07
16	37	1.9413e-13
17	35	0.00022636
17	36	1.5332e-06
17	37	1.3895e-06
17	38	3.1111e-11
18	35	5.1022e-09
18	36	0.028963
18	37	4.5289e-05
18	38	0.0020158
18	39	1.3965e-08
18	40	4.6461e-09
18	41	1.6459e-12
19	39	0.00015058
19	40	9.826e-08
19	41	7.72e-09
19	42	2.3548e-11
19	43	7.5822e-13
19	44	3.0766e-14
20	39	2.3443e-11
20	40	0.024145
20	41	9.7573e-06
20	42	6.8352e-05
20	43	1.6613e-07
20	44	1.7759e-07
20	45	3.2988e-10
20	46	1.4058e-10
20	47	1.8495e-13
20	48	6.4522e-16
20	49	7.9516e-21
21	43	5.8738e-09
21	44	1.6439e-08
21	45	1.3354e-07
21	46	4.3639e-09
21	47	2.9597e-10
21	48	3.7828e-12
21	49	3.969e-14
21	50	7.3132e-18
21	51	5.4466e-20
22	43	8.6624e-19
22	44	1.217e-05
22	45	3.859e-07
22	46	2.6434e-05
22	47	5.3624e-07
22	48	4.5513e-07
22	49	6.3235e-09
22	50	2.014e-09
22	51	3.5093e-14
22	52	1.7707e-16
22	53	2.217e-21
22	54	2.6095e-22
23	47	1.621e-07
23	48	8.5705e-08
23	49	2.7247e-07
23	50	1.1362e-08
23	51	2.3959e-08
23	52	8.0779e-12
23	53	1.5537e-13
23	54	2.9989e-18
23	55	3.9378e-18
23	56	2.3153e-23
24	47	5.7599e-17
24	48	0.0001522
24	49	1.6482e-05
24	50	0.00023712
24	51	2.1288e-06
24	52	1.6585e-05
24	53	4.2303e-09
24	54	4.0087e-10
24	55	2.2695e-11
24	56	5.2337e-11
24	57	1.8977e-12
24	58	1.1975e-11
25	51	4.3914e-05
25	52	1.0834e-06
25	53	1.5068e-05
25	54	4.8585e-08
25	55	1.842e-08
25	56	1.0363e-10
26	51	4.3131e-19
26	52	0.0021799
26	53	0.00031872
26	54	0.020442
26	55	6.687e-05
26	56	0.00019983
26	57	5.1941e-07
26	58	1.8129e-06
26	59	1.7355e-06
26	60	1.1922e-05
26	61	9.6069e-07
26	62	2.5691e-06
27	54	7.6327e-20
27	55	0.0016628
27	56	7.0298e-06
27	57	9.7741e-06
27	58	4.9486e-08
27	59	2.0026e-06
27	60	4.7025e-06
27	61	9.0701e-06
27	62	2.6739e-06
28	54	4.3121e-29
28	55	1.3467e-24
28	56	0.036188
28	57	0.00069162
28	58	0.0015752
28	59	3.5348e-06
28	60	0.00018525
28	61	1.2042e-05
28	62	0.00018328
29	58	8.7365e-14
29	59	1.091e-09
29	60	2.5838e-10
29	61	1.6988e-08
29	62	1.5048e-07
29	63	1.279e-05
29	64	2.8685e-06
29	65	8.7151e-06
29	66	8.8319e-08
30	59	6.9995e-28
30	60	6.483e-11
30	61	8.7417e-12
30	62	1.1473e-09
30	63	1.3655e-09
30	64	2.4335e-05
30	65	3.2166e-06
30	66	0.00010876
