Z	A	M
6	12	0.00069302
6	13	4.8749e-09
7	13	4.7726e-07
7	14	4.9718e-09
7	15	6.76e-08
7	16	1.0764e-26
8	15	1.2244e-06
8	16	0.069581
8	17	7.3445e-11
8	18	2.1916e-15
8	19	9.3256e-26
9	17	4.2283e-10
9	18	2.2514e-12
9	19	1.1159e-11
9	20	5.8779e-21
10	19	2.5201e-11
10	20	0.00066619
10	21	5.6148e-09
10	22	1.8443e-11
10	23	4.5048e-19
11	21	1.4747e-08
11	22	1.744e-09
11	23	8.0458e-07
11	24	1.3118e-13
12	23	6.9347e-07
12	24	0.0028437
12	25	1.3327e-06
12	26	5.963e-08
12	27	1.2487e-14
13	25	1.0061e-06
13	26	3.1357e-07
13	27	1.2432e-05
13	28	1.1458e-11
14	27	2.121e-06
14	28	0.17904
14	29	1.2918e-05
14	30	5.8149e-07
14	31	7.3986e-14
14	32	8.7828e-18
14	33	1.4644e-25
15	30	6.9818e-06
15	31	4.0492e-05
15	32	5.6352e-12
15	33	5.3994e-12
15	34	1.7201e-18
16	31	3.9127e-06
16	32	0.11801
16	33	2.1027e-05
16	34	2.9174e-09
16	35	5.5852e-13
16	36	1.2947e-14
16	37	2.216e-22
17	35	2.3517e-06
17	36	4.4941e-11
17	37	3.389e-11
17	38	8.909e-18
18	35	7.9711e-08
18	36	0.026688
18	37	3.3896e-06
18	38	4.0233e-10
18	39	1.5091e-14
18	40	3.5048e-16
18	41	1.2953e-21
19	39	6.04e-07
19	40	8.2106e-13
19	41	3.3474e-14
19	42	1.6429e-19
19	43	4.1471e-23
19	44	1.8239e-27
20	39	4.8457e-10
20	40	0.027981
20	41	5.9198e-07
20	42	5.3646e-11
20	43	2.18e-11
20	44	8.0885e-16
20	45	1.5049e-19
20	46	1.0203e-21
20	47	4.3768e-26
20	48	2.3508e-28
20	49	4.8981e-29
21	43	5.7025e-08
21	44	6.9975e-13
21	45	4.0783e-11
21	46	5.8574e-18
21	47	9.5734e-21
21	48	2.8819e-24
21	49	3.8362e-27
21	50	4.9997e-29
21	51	5.098e-29
22	43	6.7195e-14
22	44	2.6324e-05
22	45	8.3909e-08
22	46	1.4059e-11
22	47	2.1058e-11
22	48	7.9405e-13
22	49	1.8269e-16
22	50	8.2997e-21
22	51	6.6453e-25
22	52	3.5302e-28
22	53	5.298e-29
22	54	5.3991e-29
23	47	7.6244e-09
23	48	1.9559e-08
23	49	2.3555e-08
23	50	1.3584e-17
23	51	1.9327e-17
23	52	4.9301e-21
23	53	9.5556e-25
23	54	1.4415e-28
23	55	3.0715e-27
23	56	5.6041e-29
24	47	4.8495e-14
24	48	0.00055761
24	49	9.9815e-06
24	50	3.3825e-10
24	51	1.0425e-10
24	52	8.7314e-12
24	53	1.0708e-16
24	54	1.2942e-20
24	55	1.3914e-24
24	56	1.315e-27
24	57	1.1589e-28
24	58	5.7978e-29
25	51	4.9419e-08
25	52	1.8815e-06
25	53	3.6939e-07
25	54	1.0216e-16
25	55	2.0842e-16
25	56	2.9415e-22
26	51	4.15e-17
26	52	0.011411
26	53	3.0362e-05
26	54	2.0731e-05
26	55	1.294e-08
26	56	6.5581e-12
26	57	5.0791e-15
26	58	3.3338e-19
26	59	4.894e-24
26	60	1.4949e-27
26	61	6.0976e-29
26	62	6.1976e-29
27	54	6.4684e-18
27	55	0.00016595
27	56	4.5582e-06
27	57	1.024e-07
27	58	2.363e-14
27	59	1.0489e-13
27	60	2.4882e-21
27	61	2.9537e-24
27	62	1.331e-28
28	54	5.3964e-29
28	55	1.9862e-18
28	56	0.54643
28	57	0.0031076
28	58	0.00068833
28	59	3.5498e-05
28	60	3.21e-07
28	61	8.6899e-10
28	62	1.6652e-11
29	58	0.00010138
29	59	0.00053852
29	60	0.00013866
29	61	5.134e-06
29	62	3.1912e-09
29	63	1.6459e-09
29	64	9.6786e-19
29	65	4.3481e-17
29	66	5.5945e-27
30	59	1.5403e-18
30	60	0.0070139
30	61	7.8913e-05
30	62	4.4881e-05
30	63	1.3382e-06
30	64	1.8979e-07
30	65	1.6312e-09
30	66	1.9402e-13
