6	12	0.126
6	13	3.47e-07
7	14	3.31e-05
7	15	6.25e-08
8	16	0.189
8	17	4.35e-06
8	18	1.22e-07
9	19	1.07e-09
10	20	0.0195
10	21	4.99e-06
10	22	0.00601
11	23	0.000363
12	24	0.0163
12	25	0.000426
12	26	0.000586
13	27	0.00143
14	28	0.0723
14	29	0.000929
14	30	0.00157
15	31	0.000393
16	32	0.023
16	33	0.000115
16	34	0.00117
16	36	1.31e-07
17	35	7.07e-05
17	37	8.58e-06
18	36	0.00325
18	38	0.000504
18	40	3.53e-09
19	39	2.61e-05
19	41	1.32e-06
20	40	0.00262
20	42	1.07e-05
20	43	2.01e-08
20	44	1.9e-06
20	46	6.42e-12
20	48	1.51e-14
21	45	3.88e-08
22	46	4.78e-06
22	47	1.5e-07
22	48	6.36e-05
22	49	5.6e-06
22	50	3.3e-07
23	50	2.42e-09
23	51	3.13e-05
24	50	0.00013
24	52	0.00259
24	53	0.000492
24	54	1.04e-05
25	55	0.00704
26	54	0.053
26	56	0.275
26	57	0.00983
26	58	7.17e-05
27	59	0.000292
28	58	0.042
28	60	0.0026
28	61	1.39e-05
28	62	0.00014
28	64	4.54e-08
29	63	1.67e-07
29	65	2.33e-08
30	64	3.96e-07
30	66	4.74e-07
30	67	3.18e-10
30	68	2.76e-10
30	70	3.46e-15
