6	12	0.0018
6	13	1.91e-12
7	14	1.7e-10
7	15	2.53e-10
8	16	0.0562
8	17	4.68e-12
8	18	1.17e-13
9	19	4.51e-14
10	20	0.00014
10	21	1.18e-09
10	22	2.14e-05
11	23	5.88e-07
12	24	0.00156
12	25	1.52e-06
12	26	1.6e-06
13	26	3.83e-07
13	27	7.66e-05
14	28	0.23
14	29	0.000187
14	30	0.000151
15	31	0.000116
16	32	0.128
16	33	0.00022
16	34	0.000941
16	36	4.5e-09
17	35	9.26e-05
17	37	3.53e-05
18	36	0.0246
18	38	0.000817
18	40	1.14e-10
19	39	0.000111
19	40	1.58e-08
19	41	1.78e-09
20	40	0.025
20	42	2.84e-05
20	43	1.37e-06
20	44	3.3e-06
20	46	7.38e-12
20	48	3.7e-14
21	45	4.87e-07
22	46	1.54e-05
22	47	3.29e-06
22	48	0.000396
22	49	2.48e-05
22	50	2.57e-06
23	50	1.41e-08
23	51	7.68e-05
24	50	0.00031
24	52	0.0086
24	53	2.81e-05
24	54	7.15e-05
25	55	0.00875
26	54	0.0955
26	56	0.694
26	57	0.0185
26	58	0.000443
26	60	1.54e-09
27	59	5.45e-05
28	58	0.0516
28	60	0.0121
28	61	0.000243
28	62	0.00115
28	64	1.17e-07
29	63	1.29e-06
29	65	1.98e-06
30	64	2.76e-05
30	66	1.5e-05
30	67	1.3e-08
30	68	3.96e-08
30	70	2.55e-15
