Z	A	M
6	12	0.054945
6	13	9.4352e-07
7	13	9.4772e-11
7	14	0.00011294
7	15	8.3947e-08
7	16	2.0835e-16
8	15	2.1874e-08
8	16	0.30806
8	17	8.2575e-05
8	18	9.3737e-08
8	19	4.3233e-12
9	17	3.6235e-19
9	18	1.5353e-07
9	19	2.637e-09
9	20	1.5097e-11
10	19	5.2542e-11
10	20	0.0040279
10	21	9.5336e-06
10	22	0.0013273
10	23	8.8592e-07
11	21	5.9018e-10
11	22	2.2857e-08
11	23	0.00040335
11	24	7.5289e-06
12	23	4.1691e-07
12	24	0.0064364
12	25	0.00043996
12	26	0.00013721
12	27	5.6701e-07
13	25	9.1601e-12
13	26	6.0605e-06
13	27	0.00054519
13	28	5.8417e-07
14	27	4.0642e-07
14	28	0.23233
14	29	0.00061882
14	30	0.00091804
14	31	1.2586e-08
14	32	1.446e-10
14	33	1.0583e-13
15	30	2.7539e-06
15	31	0.00035426
15	32	2.0715e-07
15	33	2.0657e-07
15	34	2.3341e-12
16	31	1.2907e-07
16	32	0.12101
16	33	0.00033977
16	34	0.0012242
16	35	9.9611e-08
16	36	5.0393e-08
16	37	9.9206e-15
17	35	8.3619e-05
17	36	6.3666e-07
17	37	5.8592e-07
17	38	1.0471e-12
18	35	4.9862e-09
18	36	0.020447
18	37	2.1243e-05
18	38	0.00055749
18	39	3.6665e-09
18	40	9.444e-10
18	41	1.9879e-14
19	39	5.9316e-05
19	40	2.6319e-08
19	41	2.7379e-09
19	42	2.313e-12
19	43	5.6865e-14
19	44	1.145e-16
20	39	2.0324e-11
20	40	0.015758
20	41	4.7482e-06
20	42	2.2706e-05
20	43	7.2169e-08
20	44	4.3942e-08
20	45	6.2718e-11
20	46	1.8428e-11
20	47	9.9282e-15
20	48	2.8672e-17
20	49	1.7163e-24
21	43	2.0728e-09
21	44	7.9694e-09
21	45	4.3705e-08
21	46	9.5438e-10
21	47	4.6073e-11
21	48	3.275e-13
21	49	2.9541e-15
21	50	1.4448e-21
21	51	6.0004e-25
22	43	6.6143e-19
22	44	7.2628e-06
22	45	1.8082e-07
22	46	7.7587e-06
22	47	1.3938e-07
22	48	1.0033e-07
22	49	1.6678e-09
22	50	3.1953e-10
22	51	1.0749e-15
22	52	1.1748e-18
22	53	5.5786e-24
22	54	5.9462e-25
23	47	8.7169e-08
23	48	3.7142e-08
23	49	9.6019e-08
23	50	2.8866e-09
23	51	6.1602e-09
23	52	1.1804e-12
23	53	7.2042e-15
23	54	1.809e-19
23	55	3.6838e-20
23	56	8.4694e-26
24	47	4.1458e-17
24	48	9.7e-05
24	49	9.2844e-06
24	50	9.6793e-05
24	51	4.7036e-07
24	52	1.638e-06
24	53	7.8618e-10
24	54	1.411e-10
24	55	1.4562e-11
24	56	6.2736e-12
24	57	2.4045e-13
24	58	2.1793e-13
25	51	2.2322e-05
25	52	5.0973e-07
25	53	3.4786e-06
25	54	7.0789e-09
25	55	2.8774e-09
25	56	1.3739e-11
26	51	2.6372e-19
26	52	0.0012284
26	53	0.0001608
26	54	0.0080035
26	55	1.0883e-05
26	56	0.00016917
26	57	2.4211e-05
26	58	1.8438e-05
26	59	6.8857e-06
26	60	5.3173e-06
26	61	5.2852e-07
26	62	3.0448e-07
27	54	5.4319e-20
27	55	0.00076009
27	56	2.7302e-06
27	57	1.9616e-06
27	58	1.3382e-07
27	59	2.8671e-06
27	60	7.2476e-07
27	61	5.8293e-07
27	62	2.1286e-07
28	54	4.3118e-29
28	55	8.2171e-25
28	56	0.017858
28	57	0.00030656
28	58	0.00055871
28	59	3.0094e-06
28	60	9.1497e-05
28	61	4.4848e-06
28	62	6.8257e-05
29	58	3.8507e-14
29	59	4.3653e-10
29	60	1.5503e-10
29	61	1.1024e-08
29	62	9.2029e-08
29	63	4.1597e-06
29	64	3.0382e-07
29	65	1.2646e-06
29	66	8.8053e-10
30	59	6.9221e-28
30	60	2.7996e-11
30	61	3.7175e-12
30	62	1.308e-09
30	63	1.9225e-09
30	64	1.7408e-05
30	65	1.1957e-06
30	66	4.0799e-05
