6	12	0.0039
6	13	2.18e-08
7	14	4.3e-06
7	15	5.16e-09
8	16	0.0989
8	17	5.54e-07
8	18	5.29e-09
9	19	6.22e-11
10	20	0.00415
10	21	5.43e-07
10	22	5.77e-05
11	23	4.66e-05
12	24	0.0154
12	25	7.7e-05
12	26	0.000117
13	27	0.000705
14	28	0.259
14	29	0.00103
14	30	0.00235
15	31	0.00056
16	32	0.101
16	33	0.000314
16	34	0.00373
16	36	2.57e-07
17	35	0.000167
17	37	3.14e-05
18	36	0.0161
18	38	0.00172
18	40	5.27e-09
19	39	9.52e-05
19	41	5.38e-06
20	40	0.0135
20	42	3.69e-05
20	43	5.62e-08
20	44	9.14e-06
20	46	4.76e-11
20	48	5.84e-15
21	45	1.83e-07
22	46	1.87e-05
22	47	6.33e-07
22	48	0.000285
22	49	2.35e-05
22	50	1.62e-07
23	50	4.68e-09
23	51	9.51e-05
24	50	0.000406
24	52	0.0077
24	53	0.00112
24	54	7.59e-06
25	55	0.0121
26	54	0.09
26	56	0.67
26	57	0.0203
26	58	5.33e-05
27	59	0.000559
28	58	0.0689
28	60	0.0044
28	61	6.57e-05
28	62	0.000527
28	64	2.4e-08
29	63	4.43e-07
29	65	1.05e-07
30	64	1.71e-06
30	66	2.41e-06
30	67	1.42e-09
30	68	8.87e-10
30	70	1.36e-15
