2 4 	0.00549700239802
6 12 	0.00208769346897
6 13 	2.41042826155e-09
7 14 	5.93494797039e-07
7 15 	1.76691766423e-08
8 16 	0.118904415762
8 17 	9.06148902754e-10
8 18 	4.60982297388e-10
10 20 	0.00243737058227
10 21 	1.6852111735e-07
10 22 	7.29956349905e-06
11 23 	2.0738354556e-05
12 24 	0.00171635693028
12 25 	6.53500422161e-06
12 26 	2.5064775518e-05
13 27 	0.000143673924987
14 28 	0.169405173093
14 29 	0.000341714964544
14 30 	0.000218952700714
15 31 	0.000214879396117
16 32 	0.129269801566
16 33 	0.000282927739876
16 34 	0.00148579452613
16 36 	1.33534359045e-08
17 35 	9.66786422956e-05
17 37 	3.74701956163e-05
18 36 	0.0322671891682
18 38 	0.000642688765293
18 40 	4.6522811621e-10
19 39 	5.54580460655e-05
19 40 	1.62331201711e-08
19 41 	5.86317116052e-06
20 40 	0.0378529701004
20 42 	2.12475091291e-05
20 43 	5.12377811413e-08
20 44 	3.40195075447e-05
21 45 	3.05640184019e-07
22 46 	6.60651129008e-06
22 47 	2.53949407702e-07
22 48 	0.000747543828663
22 49 	3.41982581727e-05
22 50 	2.65895272254e-11
23 50 	1.97294114354e-10
23 51 	4.6869547939e-05
24 50 	0.000111877161975
24 52 	0.0121321448663
24 53 	0.000804688664231
24 54 	5.46981622855e-07
25 55 	0.00396546900757
26 54 	0.0348985034783
26 56 	0.745079493299
26 57 	0.0155489578449
26 58 	1.60382056566e-06
27 59 	0.000375502802086
28 58 	0.0387103577697
28 60 	0.00967421448018
28 61 	0.000271244818974
28 62 	0.00118364035874
29 63 	1.36078599402e-06
29 65 	1.46954836441e-06
30 64 	0.000156511973606
30 66 	1.63619805576e-05
30 67 	2.64280915894e-08
30 68 	3.79676229484e-09
