Z	A	M
6	12	0.00070026
6	13	1.3394e-10
7	13	7.0485e-13
7	14	4.41e-09
7	15	9.5308e-12
7	16	4.427e-24
8	15	1.3257e-10
8	16	0.077826
8	17	1.6615e-09
8	18	1.3062e-12
8	19	6.6387e-19
9	17	1.2604e-18
9	18	4.6465e-11
9	19	8.0121e-12
9	20	1.6297e-15
10	19	5.8489e-14
10	20	0.00055407
10	21	7.4677e-08
10	22	2.3393e-05
10	23	5.6251e-14
11	21	1.199e-12
11	22	2.16e-09
11	23	4.5921e-06
11	24	1.4016e-09
12	23	9.5331e-08
12	24	0.0004989
12	25	8.095e-06
12	26	1.4688e-05
12	27	3.0868e-09
13	25	2.8188e-13
13	26	6.1799e-07
13	27	7.789e-05
13	28	7.379e-08
14	27	2.9534e-08
14	28	0.16592
14	29	0.00024393
14	30	0.00042933
14	31	2.0491e-08
14	32	3.4293e-10
14	33	1.2173e-15
15	30	8.2816e-07
15	31	0.00016925
15	32	1.8191e-07
15	33	1.5084e-07
15	34	1.5682e-11
16	31	8.1562e-08
16	32	0.11091
16	33	0.00017617
16	34	0.0015809
16	35	2.6988e-07
16	36	1.3304e-07
16	37	4.882e-14
17	35	9.5655e-05
17	36	5.71e-07
17	37	5.5865e-07
17	38	2.9234e-11
18	35	1.5131e-08
18	36	0.024237
18	37	2.3156e-05
18	38	0.0010471
18	39	1.0815e-08
18	40	4.4619e-09
18	41	3.3414e-12
19	39	9.5967e-05
19	40	5.1347e-08
19	41	4.4652e-09
19	42	4.3123e-11
19	43	2.0143e-12
19	44	8.3196e-14
20	39	9.1607e-11
20	40	0.024415
20	41	6.6229e-06
20	42	4.7061e-05
20	43	1.0893e-07
20	44	8.1679e-08
20	45	3.1316e-10
20	46	1.9632e-10
20	47	7.6236e-13
20	48	6.0215e-15
20	49	3.1445e-20
21	43	1.4816e-07
21	44	1.0135e-08
21	45	6.6564e-08
21	46	2.8586e-09
21	47	3.1532e-10
21	48	1.1128e-11
21	49	2.3887e-13
21	50	4.1286e-17
21	51	2.4598e-19
22	43	3.9553e-14
22	44	2.1494e-05
22	45	3.3621e-07
22	46	1.7348e-05
22	47	3.1173e-07
22	48	1.8273e-07
22	49	2.8086e-09
22	50	1.1885e-09
22	51	6.5956e-14
22	52	8.1246e-16
22	53	1.2556e-20
22	54	1.1372e-22
23	47	2.6139e-07
23	48	8.8407e-08
23	49	2.0025e-07
23	50	4.2441e-09
23	51	9.0834e-09
23	52	6.5853e-12
23	53	2.6085e-13
23	54	9.2137e-18
23	55	6.6646e-19
23	56	6.1539e-25
24	47	2.0981e-14
24	48	0.00043607
24	49	2.9978e-05
24	50	0.00021442
24	51	1.3343e-06
24	52	6.5436e-06
24	53	1.7874e-09
24	54	1.4479e-10
24	55	1.8187e-12
24	56	1.4311e-11
24	57	2.8441e-14
24	58	5.8908e-13
25	51	7.9066e-05
25	52	2.5214e-06
25	53	1.5905e-05
25	54	2.3562e-08
25	55	8.1883e-09
25	56	2.9325e-11
26	51	5.6815e-18
26	52	0.0093869
26	53	0.00084226
26	54	0.02497
26	55	3.3913e-05
26	56	8.6235e-05
26	57	1.9458e-08
26	58	1.5775e-07
26	59	3.4404e-08
26	60	1.9074e-06
26	61	1.081e-08
26	62	1.6214e-07
27	54	9.4874e-20
27	55	0.0047039
27	56	1.7235e-05
27	57	6.0168e-06
27	58	2.0778e-08
27	59	4.0967e-07
27	60	4.9931e-07
27	61	2.0751e-06
27	62	2.507e-07
28	54	5.3963e-29
28	55	4.1029e-22
28	56	0.51446
28	57	0.0097087
28	58	0.013834
28	59	2.3144e-05
28	60	7.5599e-05
28	61	1.4199e-06
28	62	6.2374e-05
29	58	1.0115e-07
29	59	0.00030102
29	60	0.00011814
29	61	1.3605e-05
29	62	2.1226e-07
29	63	1.9064e-06
29	64	4.2471e-07
29	65	2.8691e-06
29	66	3.4332e-08
30	59	5.355e-25
30	60	0.0058019
30	61	0.00020302
30	62	0.0018075
30	63	5.5705e-07
30	64	2.663e-06
30	65	3.6792e-07
30	66	2.6553e-05
