16	32	0.012374256	0.0754082700112	0.0220232304517	0.0450663293513	0.08612434962	0.0570093088561	0.0416349984297	0.112705913312	0.511853960726	0.00095	2.43	4.12	4.7	6.08	7.58	8.85	9.97	10.8	11.4	11.8	12.0	11.8	11.4
16	33	2.5157616e-05	0.000462362074	4.739340625e-05	7.898135783e-05	0.000148970641	7.877504068e-05	5.656235706e-05	0.0001123358033	0.000993323319935	3.84e-05	0.00307	0.0035	0.00364	0.00373	0.00375	0.00374	0.00368	0.00359	0.00347	0.00334	0.00318	0.00296	0.00271
16	34	0.00011691793	0.0013774585148	9.648608471e-05	0.0001160280977	0.00034369456	9.509866023e-05	7.280317826e-05	0.0002092838514	0.000933892233841	0.000206	0.00636	0.00457	0.00294	0.00193	0.00122	0.000783	0.000498	0.000328	0.000212	0.000149	0.000108	8.83e-05	9.78e-05
16	36	4.6494917e-09	5.421151808e-08	6.40116326e-09	1.144236595e-08	2.80211868e-08	9.266018995e-09	6.1344017e-09	1.218720907e-08	5.852374241e-08	1.12e-08	1.12e-08	7.86e-09	6.6e-09	5.53e-09	4.55e-09	3.82e-09	3.24e-09	2.73e-09	2.36e-09	2.05e-09	1.79e-09	1.59e-09	1.49e-09
17	35	2.2706145e-05	0.000363259916	1.693920901e-05	2.614973223e-05	6.75640771e-05	3.258674329e-05	2.51097101e-05	4.717400095e-05	0.000264027857178	5.56e-05	0.000916	0.000915	0.000754	0.000623	0.000497	0.000394	0.000309	0.000247	0.000197	0.000168	0.000148	0.000141	0.000155
17	37	5.53642e-06	0.000133801745	4.693690618e-06	8.119011004e-06	1.52160708e-05	8.644735732e-06	6.489821424e-06	1.11248037e-05	0.000165614367675	1.05e-07	0.000559	0.000641	0.000669	0.000685	0.00069	0.000686	0.000676	0.000655	0.000632	0.000608	0.000578	0.000536	0.000491
18	36	0.0019256134	0.018150606021	0.003829311481	0.0075756850204	0.0140644966	0.0102570653935	0.007373544387	0.0184277223302	0.0678166251074	1.3e-05	0.304	0.517	0.597	0.808	1.07	1.32	1.54	1.72	1.85	1.94	1.99	1.99	1.93
18	38	0.000147431307	0.001699563105	3.460240523e-05	4.394290372e-05	0.000159935854	3.317885246e-05	2.691329848e-05	9.066186971e-05	0.00121754094378	4.89e-07	0.00626	0.00528	0.00339	0.00223	0.00141	0.000896	0.000557	0.000356	0.000222	0.000148	9.78e-05	7.17e-05	7.25e-05
18	40	9.0577937e-11	3.295225764e-09	4.8169209e-11	8.383628552e-11	1.99023808e-10	6.024192502e-11	2.950536e-10	2.4902058e-10	1.2365095e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	39	2.6676927e-05	0.0004531663202	1.051547126e-05	2.237888358e-05	4.11689825e-05	1.580285202e-05	1.214121921e-05	4.316798201e-05	0.000289759579669	1.33e-07	0.00116	0.00118	0.000969	0.000802	0.000639	0.000504	0.00039	0.000304	0.000239	0.0002	0.000178	0.000176	0.000205
19	40	1.7609429e-08	4.092291034e-07	5.905296126e-09	1.084761771e-08	2.99087622e-08	7.756461881e-09	5.495632278e-09	1.434427901e-08	1.0213856288e-07	2.51e-10	3.49e-08	3.02e-08	2.19e-08	1.69e-08	1.28e-08	9.67e-09	7.29e-09	5.46e-09	4.05e-09	3.17e-09	2.54e-09	2.27e-09	2.6e-09
19	41	1.4491837e-06	6.001087575e-05	1.216402443e-06	2.355147439e-06	4.96009832e-06	3.918440456e-06	2.187837118e-06	3.375997794e-06	5.95461123592e-05	2.45e-10	0.000124	0.000139	0.000145	0.000148	0.000148	0.000147	0.000144	0.000139	0.000133	0.000128	0.000122	0.000114	0.000106
20	40	0.0014748397	0.0073700160045	0.0033272673935	0.006410959124	0.011504843216	0.0092015301673	0.0065553059667	0.0153096671732	0.0490129811719	1.46e-08	0.188	0.317	0.37	0.529	0.761	0.993	1.22	1.4	1.54	1.63	1.69	1.71	1.67
20	42	4.3408938e-06	9.876699212e-05	8.455582185e-07	1.082004512e-06	3.67154299e-06	9.71043154e-07	6.565535295e-07	2.252552835e-06	2.86481701153e-05	2.39e-10	0.000169	0.000139	8.72e-05	5.74e-05	3.67e-05	2.35e-05	1.5e-05	9.87e-06	6.42e-06	4.53e-06	3.39e-06	3.06e-06	3.79e-06
20	43	1.06144747e-06	1.453315676e-06	8.257904018e-07	1.466551457e-06	6.1109438e-07	8.720585847e-07	2.345609787e-07	2.858867362e-07	1.35725896531e-06	3.56e-11	5.74e-08	4.23e-08	2.73e-08	1.94e-08	1.37e-08	1e-08	7.48e-09	1.29e-08	8.33e-08	2.55e-07	5.85e-07	1.2e-06	2.19e-06
20	44	1.628858864e-05	2.412455339e-05	2.814308425e-05	4.313599488e-05	4.65704664e-05	4.276162123e-05	3.379829933e-05	4.476887233e-05	4.16884911561e-05	6.96e-11	3.82e-05	6.67e-05	7.81e-05	0.000122	0.000199	0.000285	0.000376	0.000458	0.000565	0.000705	0.000906	0.00121	0.00161
20	46	8.2183211e-13	7.633944e-12	1.352405e-12	2.955669315e-13	3.09542023e-12	2.5404813e-13	4.688733e-11	1.2359029e-11	9.468773e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	48	1.149546537e-16	9.091896e-13	1.933422e-12	3.261153093e-17	9.17930833e-14	1.5621338e-15	5.742002e-12	8.977076e-14	3.551007e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	45	6.71621782e-07	1.288914475e-06	1.315753027e-06	1.056029141e-06	5.6183465e-07	4.492456873e-07	2.509660452e-07	1.001345883e-07	2.09735950037e-06	1.4e-11	2.5e-06	2.9e-06	3.03e-06	3.2e-06	3.36e-06	3.48e-06	3.57e-06	3.59e-06	3.59e-06	3.57e-06	3.51e-06	3.42e-06	3.33e-06
22	46	3.1021713e-06	1.397067018e-05	1.079894695e-06	9.52255198e-07	2.30351528e-06	5.325161402e-07	4.153058143e-07	1.110771648e-06	1.95872591461e-05	2.29e-11	7.36e-05	6.75e-05	4.68e-05	3.39e-05	2.49e-05	1.86e-05	1.41e-05	1.1e-05	8.54e-06	6.86e-06	5.36e-06	4.01e-06	3.03e-06
22	47	1.99840091e-06	2.313035557e-06	2.409740933e-06	4.558075777e-06	1.48586317e-06	1.420027178e-06	9.331358554e-07	5.712084102e-07	3.98151437513e-06	5.08e-12	3.02e-07	3.99e-07	3.24e-07	4e-07	5.35e-07	6.61e-07	7.77e-07	8.66e-07	1.24e-06	2.05e-06	3.56e-06	6.27e-06	1.06e-05
22	48	5.615871914e-05	8.01723203e-05	0.0001159262314	0.0001922675201	0.00023896614	0.0002091731004	0.0001533639299	0.0002476610431	0.000134124037892	6.41e-12	5.48e-05	0.00045	0.000571	0.00146	0.00345	0.00606	0.00904	0.0114	0.0135	0.0152	0.0169	0.0185	0.02
22	49	3.309889364e-06	4.300365475e-06	5.623446833e-06	6.920052126e-06	8.0361672e-06	5.818350348e-06	3.875102416e-06	7.172522655e-06	8.51813366844e-06	5.16e-12	7.62e-06	3.05e-05	3.37e-05	6.25e-05	0.000115	0.00018	0.000254	0.000305	0.000344	0.000371	0.00039	0.000401	0.0004
22	50	3.5432865e-11	1.451809422e-10	1.84277869e-11	4.688115458e-11	4.79092433e-11	1.455962752e-11	2.480369e-10	2.8826732e-10	1.23881582e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	50	2.70030431e-09	7.034751643e-09	1.932397345e-09	6.383468369e-09	3.56524318e-09	8.649871826e-10	4.02762559e-10	2.043155961e-09	1.43026829777e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	51	5.74785404e-06	8.252178731e-06	1.222810034e-05	2.031549002e-05	1.993946e-05	1.675137006e-05	1.164592928e-05	1.460543421e-05	1.84105328443e-05	1.1e-12	1.74e-05	6.49e-05	6.54e-05	0.000111	0.000192	0.000295	0.000417	0.000476	0.000504	0.000515	0.000516	0.000509	0.000495
24	50	1.24159025e-05	1.771288026e-05	9.37196127e-06	2.208975e-05	1.681309e-05	5.727660308e-06	3.658981078e-06	1.656200718e-05	0.00013176072394	2.35e-13	0.000315	0.000465	0.000384	0.000399	0.000434	0.000487	0.000565	0.000568	0.000542	0.000515	0.000485	0.000451	0.00042
24	52	0.0002828960258	0.000504458846	0.0008081111002	0.001399272	0.0023155224	0.001989644	0.001418087064	0.002922010071	0.000793378021713	1.16e-12	0.000701	0.00616	0.00776	0.0224	0.0624	0.125	0.206	0.267	0.316	0.352	0.379	0.397	0.4
24	53	2.449636872e-05	4.280216656e-05	5.525731002e-05	0.0001049053	0.00013636727	0.0001064051	6.845500977e-05	0.0001602630132	0.000103421506001	1.6e-13	0.000123	0.000575	0.000636	0.00132	0.00284	0.00514	0.00834	0.0104	0.0119	0.0129	0.0136	0.014	0.014
24	54	1.48615815e-07	2.421159024e-07	1.941404894e-07	7.678880118e-07	3.87304639e-07	1.28428703e-07	5.437485648e-08	3.469341488e-07	1.52894907253e-06	4.63e-13	1.9e-08	1.75e-08	1.13e-08	7.36e-09	5.23e-09	4.31e-09	4.19e-09	3.54e-09	2.84e-09	2.33e-09	1.91e-09	1.58e-09	1.31e-09
25	55	0.0001247975795	0.0001855049454	0.0001993465	0.0004763022	0.0004525811	0.0002771351	0.0001627161143	0.0005888290116	0.000489764002156	8.31e-14	0.000702	0.00275	0.00291	0.00543	0.0111	0.0202	0.0349	0.0426	0.0463	0.0482	0.0485	0.0485	0.0475
26	54	0.000506170121	0.0007312803034	0.0005577517	0.0017250231	0.0012216536	0.0004540174	0.0002635910001	0.0017609700033	0.00673268001151	3.37e-15	0.0246	0.0449	0.0406	0.0494	0.0644	0.0879	0.13	0.142	0.141	0.138	0.131	0.124	0.118
26	56	0.0284731004565	0.0322721724093	0.05405651	0.12318931	0.145848518	0.1316486	0.100835600034	0.18558100002	0.0597176000016	1.31e-13	0.0117	0.102	0.129	0.407	1.31	2.98	5.82	9.55	14.2	19.0	24.6	31.7	39.6
26	57	0.0014600782711	0.0014374234744	0.001985524	0.0042185954	0.00344279099	0.002951275	0.0021522290088	0.0039899700053	0.0026630400003	2.8e-14	0.00024	0.00108	0.00121	0.00263	0.00637	0.0133	0.0277	0.0697	0.141	0.226	0.339	0.504	0.716
26	58	1.703055523e-07	1.35719697e-07	7.773027073e-08	9.349129005e-07	8.19595651e-08	6.210310005e-08	3.050924358e-08	1.521621855e-07	2.02663319823e-06	5.78e-14	1.08e-08	1.12e-08	9.34e-09	8.04e-09	7.18e-09	6.47e-09	6.05e-09	5.35e-09	4.41e-09	3.72e-09	2.94e-09	2.32e-09	1.88e-09
27	59	0.0003514314248	0.0002393144875	0.00022446135	0.0003912587048	0.000211382021	0.00025341483	0.0002026724091	8.594080379e-05	0.000237689200097	1.56e-14	3.67e-06	4.09e-06	4.34e-06	4.6e-06	5.05e-06	5.59e-06	1.31e-05	0.000667	0.00228	0.00447	0.00762	0.0125	0.0193
28	58	0.0006709536534	0.0004253176836	0.000295386	0.00228638	0.00046718673	0.0004871166	0.000336903	0.0012245200003	0.00487558000023	6.4e-17	0.00134	0.00248	0.00246	0.00336	0.00511	0.00824	0.0184	0.0866	0.207	0.359	0.577	0.93	1.47
28	60	0.0017857508796	0.0015945043005	0.002051743	0.0035163470659	0.003729387989	0.003416762	0.0027487810121	0.0036589400036	0.00158939100008	1.58e-14	7.16e-06	7.18e-06	6.73e-06	6.24e-06	5.94e-06	5.55e-06	3.69e-05	0.00903	0.0367	0.0761	0.132	0.213	0.313
28	61	4.529647407e-05	4.310753324e-05	6.370369e-05	0.0001545252195	0.000105551887	7.610689e-05	5.551410454e-05	0.0001619070015	8.88668000106e-05	4.68e-15	8.05e-10	8.87e-10	9.11e-10	9.4e-10	9.9e-10	1.04e-09	1.91e-06	0.000542	0.00222	0.0046	0.00799	0.0129	0.0192
28	62	0.0002829723	0.000244091605	0.0002494034	0.0007117980091	0.000204225051	0.0001016438	6.985940928e-05	0.0004313990023	0.000727165000016	2.05e-14	1.47e-10	2.18e-10	1.97e-10	2.45e-10	3.62e-10	6.33e-10	7.97e-06	0.00265	0.0115	0.0251	0.0459	0.0804	0.133
28	64	3.442831106e-13	8.900965191e-13	1.5718052e-12	3.804589947e-12	3.97709138e-12	6.43415819e-12	3.40629e-11	5.3031387e-12	1.288777252e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	63	3.5838383e-05	2.70744803e-05	4.9345899e-05	1.952363005e-05	6.5902568e-05	5.603449e-05	3.644360866e-05	2.112551126e-06	3.67574700511e-06	2.55e-15	3.92e-12	4.33e-12	4.78e-12	5.04e-12	5.55e-12	6.41e-12	2.9e-09	1.49e-06	7.14e-06	1.62e-05	3.04e-05	5.39e-05	8.93e-05
29	65	7.858874e-07	7.439362081e-07	9.031824e-07	1.98866e-06	1.995199e-06	2.084942e-06	1.711438353e-06	1.973421251e-06	1.68085600406e-06	3.35e-15	8.19e-15	1.01e-14	1.75e-14	1.89e-14	1.8e-14	1.48e-14	3.06e-10	7.71e-07	4.47e-06	1.07e-05	2.04e-05	3.53e-05	5.5e-05
