6	12	0.03420605	0.0682877867	0.112539650007	0.15827623101	0.2074285032	0.17968210028	1.5220565	1.5216515	0.7285253
6	13	4.890476e-07	1.8445677e-06	2.21166307e-06	4.630033615e-06	0.0001865532	3.162717551e-06	0.03082912	0.03030201	3.3342356e-06
7	14	8.557076e-07	1.23535609e-06	3.255644315e-06	1.568244561e-05	0.010217135	7.320630523e-06	0.10549		0.2064987	6.061093e-06
7	15	1.1239948e-06	3.977167188e-06	1.486876823e-05	3.898766903e-05	0.00016879289	5.373971459e-05	5.4543653e-05	7.7927535e-05	3.76824151e-05
8	16	0.03398866	0.169635128577	0.539898586005	1.17384890822	1.9119764017	3.18868831013	6.811954	5.8698892	14.959081
8	17	2.972281e-07	1.11144903e-06	4.072878428e-06	9.737488556e-06	1.7367013e-05	1.657640534e-05	0.0005762384	0.000172801	1.418537e-05
8	18	1.0126712e-08	8.0473004e-08	1.701849790e-07	2.318225440e-07	5.10209363e-07	2.416782687e-07	1.3372886e-06	3.37474e-06	1.380329e-06
9	19	9.692011e-07	8.940259552e-08	9.783777714e-06	1.528885616e-05	9.70513271e-06	2.136158916e-05	1.8338429e-05	1.858206874e-05	2.46108426e-06
10	20	0.011692103	0.0026959290018	0.154649680069	0.244304431172	0.195855033237	0.5714927765	0.6559452	0.8641644303	0.982772
10	21	4.923378e-06	4.582679494e-07	6.481654055e-05	7.222386908e-05	2.47284731e-05	0.0001462995259	0.00455684	0.00021853517	8.951956e-05
10	22	3.179612e-06	1.55518551e-07	1.366355879e-05	1.166629664e-05	5.97697771e-06	4.06496341e-05	0.011603778	6.904411e-05	5.736708e-05
11	23	0.00012689001	1.998053591e-06	0.001277432600	0.0012106690110	0.000433614076	0.0016691900185	0.0010618628	0.001286724811	0.0004218411862
12	24	0.001996202	0.0023272970000	0.03626908	0.0681900700014	0.145026200062	0.156540308635	0.120315029	0.327739012255	0.3753618
12	25	2.270702e-05	9.475149469e-06	0.000399560600	0.0005469612046	0.000742197872	0.0009576654835	0.012527156	0.00207269322	0.0008721584
12	26	2.387602e-05	5.058068005e-06	0.000538783300	0.0007894413049	0.000878781524	0.0010730696438	0.013507811	0.0023288610578	0.00039662595
13	27	6.648887e-05	0.000130291290	0.0010118903	0.0015876650000	0.004716801002	0.0033216310005	0.00229991955	0.0080162158998	0.003998980484
14	28	0.013072193	0.068844830000	0.0358404527008	0.0692242480045	0.140429980007	0.0893133700094	0.0650606868	0.17671185214	0.75386686543
14	29	2.0723223e-05	0.0001854504592	0.000209733239	0.0003421745302	0.001046728500	0.0005187548004	0.000390388923	0.0012175042979	0.0025358361715
14	30	1.7868268e-05	8.912019740e-05	0.000223705371	0.0002770276310	0.001081300301	0.0003824823030	0.000279124254	0.0011778049850	0.000695280648209
15	31	2.691987e-05	0.000263348501	9.623104505e-05	0.0001468425023	0.000471151400	0.0001901685014	0.000137950748	0.0004680829751	0.000780605308566
16	32	0.012374256	0.0754082700112	0.0220232304517	0.0450663293513	0.086124349620	0.0570093088561	0.0416349984297	0.112705913312	0.511853960726
16	33	2.5157616e-05	0.0004623620740	4.739340625e-05	7.898135783e-05	0.000148970641	7.877504068e-05	5.656235706e-05	0.0001123358033	0.000993323319935
16	34	0.00011691793	0.0013774585148	9.648608471e-05	0.0001160280977	0.000343694560	9.509866023e-05	7.280317826e-05	0.0002092838514	0.000933892233841
16	36	4.6494917e-09	5.421151808e-08	6.401163260e-09	1.144236595e-08	2.80211868e-08	9.266018995e-09	6.1344017e-09	1.218720907e-08	5.852374241e-08
17	35	2.2706145e-05	0.000363259916	1.693920901e-05	2.614973223e-05	6.75640771e-05	3.258674329e-05	2.510971010e-05	4.717400095e-05	0.000264027857178
17	37	5.53642e-06	0.000133801745	4.693690618e-06	8.119011004e-06	1.52160708e-05	8.644735732e-06	6.489821424e-06	1.112480370e-05	0.000165614367675
18	36	0.0019256134	0.018150606021	0.003829311481	0.0075756850204	0.0140644966	0.0102570653935	0.007373544387	0.0184277223302	0.0678166251074
18	38	0.000147431307	0.001699563105	3.460240523e-05	4.394290372e-05	0.000159935854	3.317885246e-05	2.691329848e-05	9.066186971e-05	0.00121754094378
18	40	9.0577937e-11	3.295225764e-09	4.816920900e-11	8.383628552e-11	1.99023808e-10	6.024192502e-11	2.950536e-10	2.4902058e-10	1.2365095e-09
